SiteID;SiteName;SiteCode;Latitude;Longitude;Elevation;regione
40;S. Brigida all'Opaco;TOS01001059;43.854377;11.398380;463;toscana
41;Firenze Genio Civile;TOS01001095;43.779406;11.258303;51;toscana
52;Vernio;TOS01001171;44.047470;11.156912;316;toscana
55;Prato Universita';TOS01001205;43.885556;11.099213;64;toscana
64;Radda in Chianti;TOS01001284;43.486026;11.379111;464;toscana
72;S. Miniato (Cimitero);TOS01001491;43.684031;10.831479;42;toscana
76;Castelmartini;TOS01001629;43.817839;10.829129;22;toscana
78;Volterra;TOS01001664;43.408995;10.862233;372;toscana
79;La Madonnina;TOS01001679;43.455625;10.909972;271;toscana
91;Miemo;TOS01002011;43.410186;10.670702;440;toscana
96;Montecatini V. Cecina;TOS01002131;43.387148;10.743084;344;toscana
98;Canneto;TOS01002171;43.202337;10.739307;310;toscana
101;Riparbella;TOS01002231;43.367253;10.603037;241;toscana
106;Monterotondo;TOS01002371;43.150218;10.858556;605;toscana
117;Montevarchi;TOS01004571;43.542615;11.567136;145;toscana
121;S. Piero a Sieve-Sieve;TOS01004621;43.966990;11.329263;216;toscana
137;Calenzano;TOS01004784;43.870227;11.156618;67;toscana
148;Certaldo;TOS01004967;43.546531;11.035636;74;toscana
149;Castelfiorentino;TOS01004971;43.604146;10.970410;66;toscana
153;Fornacino;TOS01005005;43.633007;10.850613;66;toscana
160;Pontedera;TOS01005181;43.665334;10.631241;17;toscana
162;S. Giovanni alla Vena valle;TOS01005191;43.684400;10.585252;13;toscana
169;Puretta;TOS01005373;43.304665;10.930118;142;toscana
181;Vecchia SS Aurelia;TOS01005489;43.020657;10.614934;14;toscana
191;Livorno Mareografo;TOS01005981;43.546256;10.299632;2;toscana
198;Retignano;TOS02000079;44.005026;10.271503;372;toscana
210;Villacollemandina;TOS02000203;44.160529;10.386305;535;toscana
214;Campagrina;TOS02000241;44.059003;10.259342;1020;toscana
216;Fornovolasco;TOS02000281;44.028957;10.360547;539;toscana
217;Gallicano;TOS02000299;44.063030;10.439640;194;toscana
221;Boscolungo;TOS02000351;44.139094;10.673540;1374;toscana
222;Melo;TOS02000359;44.131362;10.743544;1088;toscana
225;Selva dei Porci;TOS02000401;44.077198;10.813551;923;toscana
226;Monte Oppio;TOS02000421;44.042468;10.836892;835;toscana
227;S. Marcello Pistoiese;TOS02000431;44.055275;10.788086;610;toscana
228;Prunetta;TOS02000441;44.008489;10.803970;1012;toscana
239;Ponte Tavole;TOS02004045;43.972565;10.184830;7;toscana
241;Camaiore;TOS02004059;43.927626;10.275355;94;toscana
242;Torre del Lago;TOS02004081;43.832462;10.307692;2;toscana
244;Viareggio 1;TOS02004091;43.867634;10.259289;2;toscana
250;Casotti di Cutigliano;TOS02004215;44.098219;10.751581;640;toscana
253;Borgo a Mozzano;TOS02004271;43.979877;10.551510;245;toscana
254;Piaggione;TOS02004284;43.929399;10.514410;156;toscana
255;Mutigliano;TOS02004286;43.881763;10.484186;40;toscana
258;Ripafratta;TOS02004311;43.821073;10.414922;19;toscana
261;Vecchiano;TOS02004365;43.780526;10.398898;14;toscana
289;Ponte Tura;TOS03002961;42.764698;11.166253;16;toscana
291;Roccalbegna;TOS03003019;42.788562;11.511635;600;toscana
294;Torricelle;TOS03003063;42.642219;11.425443;158;toscana
295;Scansano;TOS03003071;42.689651;11.341806;412;toscana
349;Pontremoli depuratore;TOS09001080;44.369246;9.883168;290;toscana
359;Minucciano;TOS09001210;44.172257;10.209776;766;toscana
374;Massa;TOS10000062;44.034082;10.141306;51;toscana
382;Camaiore I Frati;TOS10000115;43.938301;10.294074;37;toscana
408;Villacollemandina;TOS10000200;44.161529;10.387754;535;toscana
464;Lucca (Orto Botanico);TOS10000511;43.841806;10.510888;17;toscana
507;Chianciano S. Elena;TOS10000681;43.056605;11.821942;462;toscana
772;Castelnuovo Misericordia;TOS10002010;43.411142;10.665443;347;toscana
21;Villa dell'Olio;TOS01000861;43.591795;11.604733;380;toscana
28;Mangona;TOS01000921;44.051395;11.197975;552;toscana
30;Le Croci (Barberino);TOS01000926;44.009686;11.271917;387;toscana
42;Firenze Universita';TOS01001096;43.798788;11.251140;86;toscana
57;S. Giusto;TOS01001215;43.759952;11.193765;39;toscana
58;Case Passerini;TOS01001225;43.814406;11.177460;35;toscana
61;Baggio;TOS01001263;43.991240;10.964162;418;toscana
71;Poggio Aglione;TOS01001445;43.531901;10.922167;425;toscana
133;Strada in Chianti;TOS01004725;43.665899;11.315771;160;toscana
147;Poggibonsi;TOS01004965;43.471620;11.129404;97;toscana
156;Capannoli;TOS01005131;43.582027;10.687166;34;toscana
195;Pomezzana;TOS02000075;43.985157;10.314746;476;toscana
196;Cardoso;TOS02000077;44.009785;10.318978;489;toscana
200;Azzano;TOS02000083;44.023600;10.228438;518;toscana
202;Cerreto;TOS02000088;44.031856;10.173198;437;toscana
205;Passo Pradarena;TOS02000155;44.285808;10.300464;1550;toscana
207;Monte Castellino;TOS02000171;44.259698;10.381856;1725;toscana
208;Orto di Donna;TOS02000177;44.134767;10.197383;1134;toscana
215;Monte Romecchio;TOS02000275;44.155531;10.526874;1576;toscana
219;Fabbriche Vallico;TOS02000332;43.996640;10.427420;433;toscana
223;Croce Arcana;TOS02000372;44.131916;10.778274;1663;toscana
229;Convalle;TOS02000483;43.937471;10.417144;353;toscana
247;Ponte di Campia;TOS02004165;44.090525;10.453248;238;toscana
248;Calavorno;TOS02004195;44.021363;10.531037;141;toscana
251;Ponte di Lucchio;TOS02004231;44.045525;10.717994;482;toscana
252;Chifenti;TOS02004255;44.007322;10.563969;157;toscana
257;Ponte Guido;TOS02004305;43.859119;10.436814;30;toscana
259;Pontetetto;TOS02004315;43.823430;10.494269;14;toscana
262;Bocca di Serchio;TOS02004369;43.781265;10.269991;2;toscana
379;Pietrasanta;TOS10000090;43.940940;10.237099;6;toscana
416;Isola Santa;TOS10000250;44.067086;10.315370;828;toscana
469;Asciano Pisano;TOS10000530;43.752416;10.473658;183;toscana
686;Fattoria Scaletta;TOS10001500;43.709147;10.831991;19;toscana
767;Casacce;TOS10001990;43.445459;10.508943;49;toscana
827;Populonia;TOS10002300;42.990162;10.490456;127;toscana
860;Roccastrada;TOS10002530;43.011494;11.169470;430;toscana
867;Acquisti;TOS10002580;42.848331;11.060416;5;toscana
927;La Foce;TOS10002860;43.017539;11.780613;570;toscana
929;Pienza (Madonnina);TOS10002880;43.079112;11.679479;455;toscana
6510;Levico (Terme);10;46.010585;11.304882;502;trentino
6541;Pezze' di Moena (Diga);96;46.383662;11.664561;1205;trentino
6561;Trento (Roncafort);135;46.095667;11.101279;194;trentino
6638;Passo Tonale T0360;360;46.261915;10.635572;1880;trentino
6639;Pejo Frana;366;46.364472;10.678177;1580;trentino
6640;Cavalese (meteotrentino);367;46.284762;11.451794;958;trentino
6644;Malga Bissina;373;46.053933;10.514022;1750;trentino
6509;Centa;9;45.970184;11.234123;815;trentino
6511;Pontarso;14;46.115589;11.494414;925;trentino
6512;Bieno;15;46.079537;11.553742;806;trentino
6516;Passo Cereda;24;46.194016;11.906843;1375;trentino
6520;Canal San Bovo;30;46.149827;11.734690;757;trentino
6521;Lavarone;32;45.939893;11.254037;1155;trentino
6528;Mezzana;71;46.313429;10.795807;905;trentino
6529;Male';74;46.355098;10.916104;735;trentino
6533;Passo Mendola;82;46.419238;11.189417;1320;trentino
6539;Pian Fedaia (Diga);92;46.461795;11.862414;2040;trentino
6543;Paganella;99;46.143291;11.037444;2125;trentino
6544;Zambana;101;46.156372;11.079707;201;trentino
6546;Passo Rolle;103;46.297214;11.787638;1995;trentino
6547;Passo Valles;104;46.338417;11.799764;2032;trentino
6564;Sant'Orsola;139;46.107105;11.302200;930;trentino
6569;Aldeno;146;45.967849;11.091715;182;trentino
6570;Rovereto;147;45.896097;11.043954;203;trentino
6571;Terragnolo (Piazza);148;45.879596;11.150991;800;trentino
6576;Ronchi di Ala;153;45.739264;11.065345;692;trentino
6590;Pinzolo;175;46.156746;10.757755;755;trentino
6591;Torrente Arno';177;46.032072;10.640512;1148;trentino
6594;Montagne;182;46.059134;10.751656;955;trentino
6598;Santa Massenza (Centrale);189;46.065821;10.980894;245;trentino
6601;Torbole;193;45.881852;10.882485;70;trentino
6602;Tenno;200;45.919256;10.831122;428;trentino
6607;Folgaria;210;45.914087;11.171420;1140;trentino
6609;Spormaggiore;212;46.212402;11.047544;655;trentino
6615;Romeno;236;46.390724;11.118834;958;trentino
6637;Passo Brocon;355;46.116488;11.659658;1560;trentino
6642;Passo Sommo - Folgaria;369;45.918907;11.206388;1360;trentino
3539;Perugia_santa_giuliana;3539;43.105;12.387;412;umbria
811;Azzano;811;42.812;12.757;235;umbria
270;Bastia_umbra;270;43.054;12.561;204;umbria
3545;Cannara;3545;42.996;12.584;190;umbria
1480;Carestello;1480;43.286;12.534;494;umbria
792;Casa_castalda;792;43.180;12.659;663;umbria
795;Casigliano;795;42.716;12.496;264;umbria
1653;Cerbara;1653;43.509;12.218;318;umbria
775;Collepepe;775;42.930;12.406;175;umbria
797;Forsivo;797;42.799;13.014;792;umbria
301;Gubbio;301;43.341;12.563;449;umbria
1683;Monte_cucco;1683;43.375;12.729;1155;umbria
748;Passignano;748;43.187;12.142;308;umbria
266;Petrelle;266;43.350;12.160;400;umbria
738;Petrignano_del_lago_-_sp_302;738;43.161;11.953;301;umbria
1522;Piediluco;1522;42.534;12.767;389;umbria
253;Ponticelli;253;42.932;11.969;249;umbria
798;Ripalvella;798;42.843;12.300;453;umbria
794;San_benedetto_vecchio;794;43.437;12.464;679;umbria
793;San_biagio_della_valle;793;43.017;12.280;237;umbria
799;San_silvestro;799;42.756;12.674;369;umbria
268;Todi;268;42.787;12.410;211;umbria
1682;Vallo_di_nera;1682;42.757;12.860;414;umbria
44;Pontboset - Fournier;1470;45.6046;7.67989;1087;valledaosta
60;Valsavarenche - Eaux-Rousses;1650;45.5668;7.20835;1651;valledaosta
98;Saint-Christophe - Aeroporto;4090;45.7393;7.36344;545;valledaosta
5675;Arabba;00003;46.49926;11.87637;1653;veneto
5677;Caprile;00009;46.43977;11.99027;1076;veneto
5678;Malga Ciapela;00011;46.42785;11.90510;1501;veneto
5679;Gares (Canale d'Agordo);00015;46.31246;11.88295;1392;veneto
5680;Agordo;00019;46.27609;12.03251;588;veneto
5682;S. Antonio di Tortal;00022;46.04768;12.15469;568;veneto
5683;Sospirolo;00025;46.14025;12.07977;363;veneto
5696;Castana ;00068;45.81485;11.30868;485;veneto
5698;Turcati Recoaro;00076;45.70329;11.18511;693;veneto
5699;Recoaro 1000;00077;45.67982;11.22594;913;veneto
5700;Valdagno;00079;45.63065;11.30894;248;veneto
5703;Montecchio Precalcino;00083;45.65788;11.54816;71;veneto
5704;San Bortolo;00087;45.60781;11.18168;814;veneto
5705;Crespadoro;00088;45.62545;11.20952;513;veneto
5706;Passo Monte Croce Comelico;00091;46.65148;12.42416;1667;veneto
5707;Col Indes (Tambre);00092;46.11841;12.44035;1153;veneto
5708;Torch (Pieve d'Alpago);00093;46.15086;12.36323;587;veneto
5709;Pelizzare Bagnolo di Po';00096;44.98879;11.52975;7;veneto
5711;San Bellino;00099;45.03073;11.57719;7;veneto
5712;Conegliano Veneto;00100;45.88066;12.28254;71;veneto
5713;Pradon Porto Tolle;00101;44.91663;12.36932;2;veneto
5716;Lonigo;00105;45.38992;11.37990;31;veneto
5717;Montagnana;00106;45.24286;11.46828;15;veneto
5718;Salizzole;00108;45.23885;11.08626;22;veneto
5720;Legnaro;00111;45.34669;11.95239;7;veneto
5726;Sorga';00117;45.21726;11.00903;23;veneto
5728;Roverchiara;00119;45.26514;11.25143;19;veneto
5729;Dolcè;00120;45.59890;10.84901;112;veneto
5734;San Pietro in Cariano;00125;45.50865;10.88834;137;veneto
5735;Illasi;00126;45.45954;11.17178;155;veneto
5738;Castelnuovo del Garda;00129;45.45398;10.77261;122;veneto
5744;Passo Santa Caterina Valdagno;00140;45.61913;11.25936;716;veneto
5745;Rosa';00144;45.71592;11.77648;83;veneto
5752;Balduina Sant'Urbano;00152;45.13408;11.58438;8;veneto
5755;Cavallino (Treporti);00160;45.45805;12.48642;2;veneto
5756;Noventa di Piave;00163;45.66761;12.58868;4;veneto
5759;Lugugnana di Portogruaro;00166;45.70425;12.94687;2;veneto
5764;Codevigo;00175;45.24301;12.09993;2;veneto
5771;Vazzola;00185;45.81115;12.34149;38;veneto
5774;Villorba;00188;45.74828;12.23517;40;veneto
5775;Valdobbiadene Bigolino;00189;45.88139;12.00731;189;veneto
5784;Lamon;00200;46.04918;11.74661;586;veneto
5792;Valle di Cadore;00224;46.41477;12.33254;738;veneto
5797;San Martino d' Alpago;00236;46.17982;12.39696;805;veneto
5798;Cortina loc. Gilardon;00237;46.53602;12.12760;1216;veneto
5799;Misurina;00238;46.57574;12.25027;1810;veneto
5800;Costalta;00246;46.57810;12.57575;1195;veneto
9604;ARIANOETGFE;08ARIANOETGFE;44.94560;12.12090;2;veneto
