yy;mm;dd;375;333;240;239;265;273;275;276;278;281;282;283;285;288;289;324;329;334;348;352;377;380;388;434
1961;3;8;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;9;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;10;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;11;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;12;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;13;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;14;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;15;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;16;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;17;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;18;NA;0;0;NA;NA;0;0;0.2;0;0;0;0;0;NA;0;4.2;NA;0;0;0;0;0;0;0
1961;3;19;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;20;NA;0;0;NA;NA;0;0;0;0;3.6;0.4;0;0;NA;0;0;NA;0;0;0.4;0;0;1;0
1961;3;21;NA;2.8;3;NA;NA;0;0.8;1;4;3.2;2.4;4.2;0.4;NA;1.2;0;NA;1.9;10.4;6.8;0.4;8;4.6;2.8
1961;3;22;NA;3.4;4.2;NA;NA;0;1.1;2;7.6;24.6;6.4;12;0;NA;0.4;0;NA;2.1;17.8;3;4.2;28;18.4;6.6
1961;3;23;NA;0;0;NA;NA;0;0;0;0;0.2;0.2;0;0;NA;0;0;NA;0;0;1.6;0;0;0;0
1961;3;24;NA;0;0;NA;NA;0;0;0;0;0.4;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;25;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;26;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;27;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;28;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;3;0;0;0;0
1961;3;29;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;30;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;3;31;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;4;1;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;4;2;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;1.8;0;0;0;0;0
1961;4;3;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;4;4;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0.2;0
1961;4;5;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;4;6;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;4;7;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;4;8;NA;0;0;NA;NA;0;0;0;0;1.2;0;0;0;NA;0;0;NA;0;0;0;0;0;0.2;0
1961;4;9;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;4;10;NA;0;0;NA;NA;1.3;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;4;11;NA;0;0;NA;NA;0;0;0;0;0;1;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;4;12;NA;0;0;NA;NA;0;0;0;0;2.8;0.4;0;0;NA;0.2;10.3;NA;3.6;9.6;2.4;4.3;2;4;0
1961;4;13;NA;12.4;2.4;NA;NA;0;0.3;2.8;17;0;0;9.6;0;NA;2.6;0;NA;0.4;0;2.6;0;0;0;4.6
1961;4;14;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;5;0;0;0;0;1.4;0.2
1961;4;15;NA;0.2;2;NA;NA;4.2;2.7;8;0;8.8;2.4;3.2;0;NA;0;0;NA;0.1;37.4;0;5;0;5.4;0.8
1961;4;16;NA;1.6;0;NA;NA;0;1.8;0;0;8;0;0;0;NA;0;0;NA;0;0;0.4;7.2;0;0.6;0.2
1961;4;17;NA;0.8;0;NA;NA;0.7;0.8;1.2;6;7.6;2.6;2.2;0.6;NA;0.6;10.4;NA;0;0;0.4;3.1;5;4.8;1.2
1961;4;18;NA;0;0;NA;NA;0.1;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0.4;0;0;0
1961;4;19;NA;0;0;NA;NA;0;0;0;0;3;0;0;0;NA;0;0;NA;0;7.4;0;0;0;7.6;0
1961;4;20;NA;0;0;NA;NA;0;0;0;0;0;12;1.6;0;NA;0;0;NA;0;0;0;0;7;1.8;0
1961;4;21;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;9.6;NA;0;0;0;0;0;0;0
1961;4;22;NA;2;2.3;NA;NA;5.4;3.4;3.4;0;12.2;4.8;4.2;2.3;NA;2;0;NA;3.4;10.6;2.8;10;5;11;4
1961;4;23;NA;0.1;0.2;NA;NA;0.7;10;3.4;12;17;9.8;11.8;2.4;NA;0;5.1;NA;0;28.6;0;7.4;20;23.4;0.4
1961;4;24;NA;11.6;16.1;NA;NA;23.3;60.8;35.2;23;0;17.4;12.4;19.8;NA;47.6;15.7;NA;23;24.4;55.8;38.3;25;21.6;20.6
1961;4;25;NA;1.4;1.3;NA;NA;6.6;2.3;2.4;0;16.8;5.4;3.6;0.4;NA;1.2;28.2;NA;1.4;12.8;6.4;6.1;0;9.8;0
1961;4;26;NA;0;0;NA;NA;0;0;0;6;0;0;0.6;0.2;NA;0;0;NA;0;0;0;0;35;0;0
1961;4;27;NA;8.8;10.3;NA;NA;2.7;26.7;10.2;19.4;24.4;19;11.2;7.6;NA;4.4;0;NA;7.5;21.2;14.4;5.1;0;22.6;3.6
1961;4;28;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;7.1;NA;0;0;3.2;0;0;0;0
1961;4;29;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;0;0;0;0;0;0;0
1961;4;30;NA;7.8;0;NA;NA;11.4;8.3;16;6;31.6;15.4;17.2;13.8;NA;9.4;0;NA;13.4;26.4;24.4;14;24;39.2;7
1961;5;1;NA;8;2.8;NA;NA;0.6;0;0;2;6;0.8;2.2;0.6;NA;9.2;0;NA;NA;9.2;0.2;4.3;2;4.4;0.2
1961;5;2;NA;0;0.4;NA;NA;0;0.4;0;0;0;0;1;0;NA;2;7.1;NA;NA;0;1.8;0;0;0;0
1961;5;3;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;14.9;0
1961;5;4;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;0.4;0
1961;5;5;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;0;0
1961;5;6;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;0;0
1961;5;7;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;0;0
1961;5;8;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;0;0
1961;5;9;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;0;0
1961;5;10;NA;0;0;NA;NA;0;0.1;0.4;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;0;3.4
1961;5;11;NA;1;1.2;NA;NA;0;0;0.4;0;0.4;0;0;21.6;NA;12;0;NA;NA;0;51.2;0;7;0.2;13.4
1961;5;12;NA;0;0;NA;NA;0;0;0;0;0.2;0;0;1.8;NA;3.8;0;NA;NA;0;6.2;1.6;0;0.2;0
1961;5;13;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;1;0;NA;NA;0;1;0;0;0;0
1961;5;14;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;2.4;0;0;0;0
1961;5;15;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;0;0
1961;5;16;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;0;0
1961;5;17;NA;0;0;NA;NA;0;0;0;0;2;0;0;0;NA;0;0;NA;NA;0;0.4;0.3;0;1.2;0
1961;5;18;NA;0;0;NA;NA;0;0;0;0;0;28.4;0;0;NA;0;7.4;NA;NA;0;0;1.4;0;0;0
1961;5;19;NA;9.6;10;NA;NA;9.5;7.1;7.2;15;25.4;5.6;17.4;17.2;NA;10.2;0;NA;NA;42.4;10;9.6;25;42.2;20.8
1961;5;20;NA;17.2;21;NA;NA;0.6;9.5;0;6.4;14.2;0.4;7.2;0.6;NA;0.8;0;NA;NA;7.2;6.2;5.6;0;8.2;1.4
1961;5;21;NA;0;0;NA;NA;0;0;0;0;0;0.2;0.2;0;NA;1;0;NA;NA;4.6;13.4;0;0;0.6;0.2
1961;5;22;NA;0;0;NA;NA;0;0;0;0;5.6;0;1.4;0.6;NA;0;0;NA;NA;9;2.6;0;3;3.6;0
1961;5;23;NA;0;0;NA;NA;0;0;0;0;0.8;0;0;0;NA;0;0;NA;NA;3.4;1.4;0;0;3.6;0
1961;5;24;NA;0;0;NA;NA;0;0;0;0;0.2;0;0;0;NA;0;18.4;NA;NA;0;0;0.5;0;0.2;0
1961;5;25;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;0;0
1961;5;26;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;0;0
1961;5;27;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;10.2;NA;NA;0;0;0;0;0;0
1961;5;28;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;0.2;0
1961;5;29;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;2.5;0;0;0
1961;5;30;NA;0;0;NA;NA;0;0;0;0;0;0;0;0;NA;0;0;NA;NA;0;0;0;0;0;0
1961;5;31;NA;0;0;NA;NA;0;0;0;0;0.2;4.8;0;0;NA;0;0;NA;44.3;1.5;3;0;2;5.2;0
