yy;mm;dd;146;181;107;108;111;112;125;127;135;14;140;156;157;160;177;18;184;191;194;196;198;2;20;205;208;212;213;215;217;218;226;239;246;261;263;265;266;281;284;290;292;294;296;299;307;327;338;34;343;345;348;353;380;386;60;64;68;7;71;95
1961;1;25;6.1;4.2;NA;0.6;NA;0.3;5.4;10.6;11.6;NA;23.2;NA;5.2;22.8;6;2.6;NA;1.8;34;2.1;NA;6.4;2;4;9;7.4;8.1;4;1;5.8;10.2;NA;0.8;27.8;15.2;16.6;19.2;24.6;13.6;3.1;5.2;0.6;4.8;2;15;NA;9;2.4;1;1.4;0.8;0.4;5.2;3.7;20.9;8;34.5;4.1;NA;17.3
1961;1;26;1.1;5.8;NA;1.1;NA;1.7;1.1;2.7;12.2;NA;1.2;NA;0.7;3.2;2.1;10;NA;6.2;11.6;3.7;NA;6.4;6.5;6.8;2.4;8.6;8;5.4;0.8;7;5.8;NA;2.5;6.2;4.3;5.2;3.6;4.4;3;2.2;2.4;4.2;14;5;3.5;NA;8.4;4.2;12.2;20.2;11.1;3.4;0;1.3;1.7;4.4;2.5;7;NA;4.2
1961;1;27;8;0.4;NA;7.2;NA;3.8;2.4;5.3;1;NA;1.8;NA;0.8;1;0.2;6.4;NA;0.3;12.5;1.3;NA;5.2;30.2;0.8;10.6;1.8;3.3;3;1.2;2;6.3;NA;6;16.8;2.4;9.2;14.3;9;26.8;10.1;28.8;15.2;9;7;4.7;NA;5.8;20.3;4.1;9.2;9.5;15;12.2;23.7;9;28.3;9.8;2.5;NA;12
1961;1;28;6.1;2.4;NA;8.8;NA;8;6.2;10.2;12.2;NA;7.4;NA;1.3;1.6;0.8;8.6;NA;0.7;8.4;NA;NA;13.8;18.8;0;2;0.4;0.8;0.6;0;1.3;3;NA;10;7.8;16.2;9.2;19.8;0.5;9;1.2;10;5.5;4.4;10.2;0.2;NA;8.6;15.8;3.6;1;6.8;9;7.2;14;33.1;21.4;12.2;19.5;NA;22.4
1961;1;29;0.2;4.4;NA;0;NA;0;0.2;0.2;2.4;NA;0.6;NA;2.5;2.6;2.5;2;NA;1.4;NA;5.5;NA;2.6;0.2;3.4;7.2;1;0.2;0.2;3;4.3;13.8;NA;4.1;3;2;14;21.8;4.7;11.2;8.6;9.8;6.8;7.8;NA;5.5;NA;3.6;4.3;3;12.8;5.8;1;0.2;0.7;2.2;0;2;2.1;NA;0
1961;1;30;0.2;1.6;NA;0.8;NA;3.2;0.2;1.2;4.4;NA;0.2;NA;0.6;0.2;10.2;1.4;NA;2.5;4.3;2.6;NA;2.8;0;0.8;0.2;0.2;0.2;2.2;0.2;0.4;2.3;NA;2;7.4;4.4;2.4;4;2.7;5.8;3.4;4.4;18;8.3;13;1.6;NA;0.4;0;0;0;0.2;0;0;0;4.1;8.8;4.4;0.4;NA;8.2
1961;1;31;0;1.2;NA;0;NA;0;0;0;0;NA;0;NA;0;0;0;0;NA;0.5;0.8;0.2;NA;0;0;0;1.2;1.4;1;5.4;0.2;0.7;0.2;NA;4.1;0;3.5;0;0;0;0;2.4;0;0;2.2;0;0;NA;0.2;0;0;0;0;0;0;0;0;0;0;0;NA;0
1961;2;1;0;0;NA;0;NA;0;0;0;0;NA;0;NA;0.3;0;0;0;NA;0;2.2;0;NA;0;0;0;0;0;0;0;0;0;0;NA;0;0;5.3;0;0;0.3;0;0;0;0;0;0;4.6;NA;0;0;0.2;0.4;0;0.4;0;0;0;0;0;0;NA;0
1961;2;2;1.5;6.4;NA;0;NA;0.2;2.5;3.1;6.2;NA;26.2;NA;21.7;29.2;4;7.8;NA;3.5;28.3;5.2;NA;11;4;0.4;2;0.2;0.6;4;0.4;0.9;1;NA;3;4.4;16.8;9.2;10;6.8;17.8;15.8;8.2;9.1;22.4;12.3;12.3;NA;11;11.2;2.2;3.4;1.7;4.4;0.2;1.3;0.8;0.2;1;17;NA;3.5
1961;2;3;7.1;17.2;NA;2.2;NA;8.2;26.5;18.5;12.8;NA;12;NA;21.4;13.4;7.6;12.4;NA;4.4;26.4;12.1;NA;6.8;13;6;12;7;4.7;3.5;2.6;1.7;1.4;NA;0.5;6.2;28.7;8.2;2.6;2.1;2;9.6;2.2;2.5;7.4;7;10.2;NA;24.2;43.4;6.4;16.6;8.1;35;4.2;13.8;8.2;2.3;2.2;22;NA;22
