id;1975;1985;1995;2005
abruzzo_1112;NA;738.0185181907407;744.4999999863334;753.74
abruzzo_2;NA;738.5222226070371;720.093333438;788.46
abruzzo_2088;NA;NA;776.3636808915704;818.6467464387465
abruzzo_2094;NA;NA;NA;885.041
abruzzo_2135;NA;898.1159548849288;931.0044163028205;931.638603988604
abruzzo_2159;NA;703.9230765803846;660.536666287;645.8666666666667
abruzzo_2168;NA;637.6811968665527;609.1473043624973;615.2596666666667
abruzzo_2171;NA;1035.3864675689742;991.882759198931;988.3084843304844
abruzzo_2177;NA;660.9666666962963;662.8546797397045;704.7620370370371
abruzzo_2214;NA;849.6148150340741;860.0646825132275;NA
abruzzo_2256;NA;843.1433052622223;859.2098523560591;910.1034482758621
abruzzo_2258;NA;607.1481478929629;626.9172411662068;661.2068965517242
abruzzo_2274;NA;663.64074103;649.6230769180769;618.507076923077
abruzzo_2280;NA;NA;1259.1623335883332;1276.7448275862068
abruzzo_2281;NA;1216.5296295051853;1216.9166664466666;1212.8863247863248
abruzzo_606;NA;746.8407424462963;736.0200004356667;774.6066666666667
aeronautica_6709;NA;770.6917750410508;741.0816967706622;778.9209464022567
aeronautica_6720;817.7146021220159;901.9410204482618;867.3935285531837;881.555469047619
aeronautica_6721;848.1515873015874;897.4335189255189;894.6585284128388;913.7037101581687
aeronautica_6729;933.9946994301995;910.2625570151432;929.9622284254698;940.3590709303468
aeronautica_6730;930.0737171347172;913.4348987411056;892.7433597883598;NA
aeronautica_6768;NA;668.9382172540104;NA;NA
aeronautica_6769;705.0839655172414;663.8409396095603;635.8109221366118;661.022704587877
aeronautica_6771;701.6692307692308;722.6465307425652;657.5416715787405;661.1289728151797
aeronautica_6773;901.6540558292282;903.4895073891626;886.3709249014076;866.0065431743225
aeronautica_6779;NA;NA;831.1125889436235;862.0400862068966
aeronautica_6782;NA;1156.7098853732475;NA;1044.3370232355128
aeronautica_6827;917.029658119658;877.3632183908046;826.83974801061;821.1280156449553
aeronautica_6828;NA;561.8875078101975;NA;528.2179196581196
aeronautica_6841;661.5806273420067;661.8941208089484;654.8905636955637;615.976483120009
aeronautica_6856;570.2151724137931;607.2196013501186;615.9232077737078;NA
aeronautica_6859;625.7264942528736;658.3719330414158;NA;NA
aeronautica_6881;835.7770771756979;859.4184428024083;881.9140868454662;937.5138609742747
aeronautica_6883;451.7173645320197;502.0210591133005;512.5761247947455;475.0098924466338
aeronautica_6891;NA;451.99378570025124;460.86057127419195;470.24774464724294
aeronautica_6919;486.5092389092389;514.4573746438747;NA;NA
aeronautica_6923;436.2331773399015;432.7323882503193;405.45332147418355;NA
bolzano_102;860.3633333333333;860.43;874.1233333333333;904.9766666666667
bolzano_150;972.0699999999999;1000.3333333333334;1012.2866666666666;1048.9963218390806
bolzano_172;712.0659770114943;690.9863756613756;673.5149470899471;738.8571428571429
bolzano_176;756.1982267413302;756.4775862068965;746.5033333333333;805.38
bolzano_197;897.0532019704433;924.8;911.7766666666666;931.3566666666667
bolzano_203;696.6333333333333;706.8;705.3933333333333;735.44
bolzano_223;854.2867816091954;871.9766666666667;867.0833333333334;934.0736781609195
bolzano_23;NA;772.1726600985221;753.296091954023;761.6142857142858
bolzano_5;664.31;684.7166666666667;687.0433333333333;699.5133333333333
bolzano_94;777.3232183908046;768.9866666666667;775.0333333333333;827.7066666666667
calabria_108;663.79943897099065;673.5515501101708;653.380203430031;647.6296301910095
calabria_127;980.5716666666666;913.5360344827586;816.5005090311987;832.3507553366175
calabria_135;1197.6035656744277;1194.3962479474549;1117.201282051282;1185.0562905982906
calabria_140;984.310866630177;973.1499835796387;941.771921182266;1010.0167816091954
calabria_157;1266.2488000364897;1218.7961412151067;1137.421789819376;1232.5721018062397
calabria_160;1338.3349909196806;1355.5146786801959;1217.6984993614303;1307.7785878489326
calabria_18;855.9702811530742;787.89973727422;824.883684757133;845.0128078817734
calabria_184;NA;NA;NA;1696.8418354314906
calabria_191;701.145172413793;754.0475862068965;777.0118883415436;750.9174712643678
calabria_196;868.3877339901478;893.017380952381;825.328275862069;795.323448275862
calabria_198;NA;1765.1426800976801;1768.4014346764347;1927.306223316913
calabria_208;1707.8876382047072;1666.6970114942528;1622.5891064797272;1651.6936995073893
calabria_212;1011.6370197044334;1001.6805829228243;988.5621652421653;1070.5062678062677
calabria_213;969.585415982485;989.3118263090677;1009.5179793833242;1089.9775241744208
calabria_215;1093.0547950963469;997.2266821747857;953.0381527093596;944.5528297755884
calabria_217;594.9056796205072;625.3476518883415;595.2479711731436;590.6424904214559
calabria_218;778.6728319088319;807.7382566348084;NA;NA
calabria_226;778.7067816091954;826.2534482758621;758.6803740193395;758.8526350890489
calabria_246;785.9662068965517;733.9347126436782;679.8563136288998;685.2570133187374
calabria_261;1288.603499178982;1260.1135486225141;1343.0245073891626;1408.3775862068965
calabria_266;1135.6540229885059;1181.974230067506;1154.5970712250712;1087.04649002849
calabria_290;944.8671160372195;827.007671957672;754.3386731786732;813.7090564607806
calabria_294;831.3989655172414;823.8957471264368;841.7953037766831;892.3873727422003
calabria_307;1228.8529310344827;1182.539385499558;1145.7852848020434;1167.5185227148331
calabria_338;1198.9648988253127;1105.6457097245027;1105.6799423041837;1132.9086060657096
calabria_343;922.4690722495894;880.8411025641026;886.9784999999999;958.2529743589744
calabria_345;1036.7116502463055;944.4187848932677;935.0738759771518;966.1873964604999
calabria_380;494.8313163656267;484.9649807727394;507.17657958261407;521.4279894179895
calabria_386;722.8231034482759;682.4554022988506;669.5235960591133;674.3495402298851
