yy;mm;dd;204;201;101;102;103;104;106;108;109;110;118;119;123;124;128;134;142;146;148;151;152;17;176;19;25;29;502;506;602;604;605;606;608;609;610;612;613;614;615;616;617;618;621;701;702;703;705;706;707;708;712;713;714;715;716;718;720;723
1961;1;26;10.6;14.6;4.4;2.4;3.4;4.8;2.8;3.9;6.7;7.8;14;7;6.6;5.6;13.2;7.5;8.8;9;3.6;4.2;2.4;4.3;2;10;16.200001;3.8;6;8.8;5;11;1.6;4.4;4.8;4.8;5;4.8;NA;5;NA;7;7.4;5.2;2.8;4.8;3.8;0;4.2;4;4.4;0.2;5.8;5.8;4;10;7.8;12.4;13;3.6
1961;1;27;23.4;18.4;0.4;0;0;1.6;4.9;6.8;13;6.6;7.5;9;9.2;14.4;8;34.799999;35.400002;7.2;27.6;6;3.8;3.8;8.5;17.4;22.200001;1.4;5.5;9.2;15;32.200001;4.4;0.6;13.6;9;16.299999;20.4;NA;0.4;NA;15.6;9.4;5.7;6.1;3.6;0.2;8;6.4;1;21.6;34.200001;6.2;9.6;9;26.5;34.799999;29.799999;21.6;10.8
1961;1;28;0;4.4;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;NA;0.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0
1961;1;29;0;0;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;1;30;0;0;0.2;0.2;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;NA;0;NA;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0
1961;1;31;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;NA;0;0.2;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0.2;0
1961;2;1;0.2;1.6;1.8;0.2;0;0;0;0;0.3;0;0;0;0.2;0;0;0.5;1.8;0;0;0;0;0;0;0;0;0;0;0;10;0;1.8;0;0.4;0;0;9.4;0;0;0;0.4;0.2;0;0;0;1.6;0;0;0.5;2.8;0;3.2;3.2;0;0;0;0;0;1.9
1961;2;2;7.6;5.8;14.2;2;6.6;3;1.9;0.3;20;6.8;7;6;7.4;3;4.2;6.6;1.8;13;6;2.2;3.4;4.1;1.5;1;1.2;3.2;6;9.6;9;19.4;2.8;4.8;6.8;5.4;9;12;18.299999;2.2;0.8;4.5;3.6;3;1;6.8;8.6;2;1;9.4;12;5.6;6.2;10.2;14.4;13;3.6;2;4;10.5
1961;2;3;14.6;14.8;6.2;0;0;0;0;0;30;8.6;3;3.2;2.2;18.4;13;23.299999;14.2;33;32;1.4;2.2;2.4;0;17.799999;11.2;1.8;20;4.6;28;8.3;9.4;6.6;8.8;14.4;30.200001;21;19.799999;0.4;0;3.6;14;0;0;22;1.6;19.4;0;1.2;17.799999;22.4;12.2;18.200001;9.6;10.5;13.8;15.8;15.4;12.7
1961;2;4;0;7;0;0;0;0.2;0;0;0;0.6;0;1;0.4;0;1.6;0;1;2;2.6;0;0;0;0;0;0.2;0;0;0;0;0;0.4;4.8;0.4;0;0;0.2;0.9;0;0;0;0;0;0;0;1.2;0;0;0;0;4.8;0;0.2;0;0;3.2;0;0;0
