yy;aeronautica_6827;aeronautica_6828;aeronautica_6856;aeronautica_6869;aeronautica_6874;aeronautica_6881;aeronautica_6883;aeronautica_6891;aeronautica_6919;calabria_7;calabria_34;calabria_127;calabria_191;calabria_212;calabria_294;calabria_386;sardegna_NU010B535;sardegna_NU034B536;sardegna_SS025B563;sardegna_SS038B556;sardegna_SS068B593;sardegna_CA013B093;sardegna_CA021B076;sardegna_CA035B106;sardegna_CA054B109;sardegna_CA073B050;sardegna_CA085B210;sardegna_CA102B148;sardegna_NU001B431;sardegna_NU021B197;sardegna_NU044B105;sardegna_NU052B015;sardegna_NU074B195;sardegna_NU085B070;sardegna_OR030B156;sardegna_SS013B169;sardegna_SS018B022;sardegna_SS044B149;sicilia_11806;sicilia_11839;sicilia_11842;sicilia_11857;sicilia_11864;sicilia_11876;sicilia_11888;sicilia_11933;aeronautica_6812
1981;-0.525520807671727;-1.3137983197672147;-2.281923697806274;-2.0405208434451128;NA;-0.25168457239770703;-2.5911205230941246;-3.629154987431299;-2.34846717423141;4.9216982805557254;5.550312636756569;-4.1428593198235575;NA;-3.7011527690204744;-0.7925384098047203;-1.169384287009592;-2.25111535981506;2.151184633160657;0.4587978207947465;-0.2662724035182995;2.38775501789004;0.8668571062731942;-0.03755470238626124;-0.1154789935506848;-3.310977724261205;-1.2555126283227978;1.167196420037989;-0.09284282010446177;-3.893850216787386;-0.6332845925049346;0.929784663952903;4.161483677973164;1.9970922572333762;-1.7899568456569614;2.094290854592826;-0.27635199789131626;-2.1572878741931607;1.7455532868042862;-0.3867965620869249;2.073275357718849;-1.1395733053770307;0.32821965618019;-0.5056643856829464;-0.3504169267241153;-2.8064887920700876;0.011258861333782733;1.9313290917298769
1982;-0.94011833089154;2.847780627601205;1.2347429688603935;-1.1544631511374197;1.7897635487273282;-1.8519290338186387;0.7025532894321467;0.29603658344992745;-0.8820718779853678;2.7126073714648165;-2.7436115453448675;1.1963411403432538;2.371797955546855;-0.6929041315186311;-0.6894614867277973;-2.92129812296651;0.7409996636591174;-0.16310108112505795;-0.19477360777668107;-0.43542824767414423;0.718260658502448;-1.1709206715045832;-0.30362818114630663;0.21131078636330436;0.8861976004141194;-0.3987197398443856;NA;-2.1325328042062104;-0.12409913453630317;-0.4475391696627371;4.721616928074324;1.443358286123635;0.8067374346446705;4.261146095519509;-0.3864269497702981;-1.7095745892534433;-0.5680232218451451;-0.076092341994217;0.7041278076609743;1.9616086910521826;0.11644462035920355;0.1371085450690792;5.101374951791172;0.9490559414929383;-2.168593222449834;0.746864921939844;-0.525943635542852
1983;-0.09541244853860142;3.1006635104840896;0.3314943812897706;-1.0891222420465105;1.0989901145112713;-0.2205319749951098;1.4269122637911211;-0.7999230125096695;-0.5045567264702155;2.886750441509525;0.770141427811776;0.2763113340839354;-0.805258321509422;-0.6539730752251458;3.38738061853536;1.7260472767318298;0.4773846401849404;-0.10986725027928657;0.4055011174980425;-0.2274793000700237;0.09256594225978709;-0.08425400483791634;1.5989837591522011;0.45328196495311524;-3.208848094631576;0.25182799098503494;0.1797526082309755;NA;5.057340259403091;-1.490924660416649;-1.396715862547623;1.4699483244378104;0.0014400833203325192;2.6460546321048746;0.3213316709193563;0.13506826788941417;-0.29314904453194224;-0.8760432140158336;2.161446997632046;0.024764719420977244;-0.8148504672395589;NA;-0.32600600058978024;-0.5076343180284635;1.3819040650727707;2.0633421946671167;0.17450199725572269
1984;-0.7617990031604478;-0.39333048350990474;-1.3805348089173846;-1.0363710458742634;-0.9771861682223895;-1.7968107106272946;0.8723668092456665;0.8648274331231285;-1.131822549255026;2.827109535966981;0.3352949960141238;3.8654022431748487;0.21214148298715507;-0.8215466046369126;0.9641748769085652;0.6974442705426185;1.2281337038553506;0.0556064018681397;-0.24556725857033257;0.9742831520372555;1.6867809351876524;0.7381784275945158;0.13344321861166009;-1.1346490695296456;-0.257922168705651;0.45889869805574257;0.2548819929348287;0.4748078698011291;NA;0.1938121816886138;-0.6568865595604247;1.8843927688822575;0.5272881482988314;3.246941550064962;1.1439507185384041;1.1473919010463813;3.160771827299376;3.575046374361891;-1.974014607199706;1.1402521019048955;0.5273098115060861;-1.3538438358833034;-0.698625048208827;-0.0267306522143107;0.5997612079299142;-2.5331855831106607;-0.4836776925306401
1985;2.050175786755519;-0.015552705732126526;-1.4789475073300835;-0.4712900742143429;0.07544730941108746;4.437823288162784;0.12994256682142424;0.4890921390054821;1.4186970048730672;1.6492383875075962;3.3770079477971073;0.38463519772029997;-0.13727413178610348;0.7690874533341017;0.048651720819371747;0.9836063842909386;0.659078629255978;0.27461821712055645;-0.7639700363481099;-2.434349326595223;-2.4785329588391134;0.3841042041173086;1.9086776367032208;-0.4581600413164786;5.64222403012476;-0.8099873454781887;0.1270769151297504;0.35992807772835533;1.2698402594030895;-0.8726584065466803;-1.0636901539121588;1.1071200416095284;0.5332661702768533;1.0423960955195088;1.1024855170732017;-0.49243173211058533;5.989270841661529;-0.17820037888486162;1.4340825587921966;0.8719117213552128;2.8781034622997357;-0.2878914549309215;0.3998343355446732;1.0379752301386294;2.2015793897480957;-0.3420744719995499;0.9752623013773709
1986;-1.7724629870638697;-1.597034187213608;1.0139096355270603;-2.7212131511374196;-1.5084415794778003;-1.077877480613088;1.984055120933978;0.5850769874903321;-0.45110467167569546;0.026243735101179055;-2.551789789119441;-0.13433801656541178;-2.0293856709532285;-3.6869345356713943;2.686902149635838;-2.1646246949746235;-1.4780320264817277;2.5702322522082763;-1.3833450363481097;-0.26100924562356287;0.45553297522682;-0.6277704883544004;0.5523621375305794;1.2930959395447665;3.7474377686965408;0.6270182497369383;0.2944209436502483;0.539005400665328;0.30872914829197917;0.16766760337536013;-2.6532023490341103;1.1878256047031517;-0.4486719740530436;7.87739609551951;0.11043423502192162;-2.0926310676587585;4.503573945739435;0.29185309705096785;-0.1736097489001125;-1.6756532137097224;-0.7941187599224859;1.6413942593547937;1.085257735673956;-0.021986819197233665;2.082114149106385;-1.3250280584974403;2.5773031177039023
1987;0.7096295682681237;-1.5836686477611126;1.9311715402889646;-0.25623201906194737;0.7868272377265013;1.8684452977321637;-1.5912695543906965;-2.6242411943278503;-0.9701400598035494;NA;NA;-0.27937433617800345;-0.14162195787305976;-2.409371947102665;NA;-0.7899120512964624;-1.5469743341740347;-2.7603688406878994;1.1969939467027384;-1.2035173014774836;1.1225659422597882;-0.19897098596999285;-0.48315909799065615;0.09638541322897609;-3.6342224051122693;-1.6081720090149645;0.6029277309805661;-1.2700831204799314;-4.400335179193401;0.4258460799936987;-3.8357023490341104;1.2368927688822566;1.3751920962027793;-2.7028419997185864;0.4387045522752899;-0.2551967090691116;2.8610459668059267;0.001978458671024086;-0.01933624462660788;0.18554808499157538;-0.5929559692248114;1.591394259354793;-3.8267472404819634;-0.6626047201513456;-3.3077859618814074;0.5897976741191719;1.4137176835302316
1988;NA;NA;-1.2772940681766434;-1.45164452368644;NA;NA;NA;NA;NA;NA;-0.8843674288709948;3.6174476977203014;3.3595274674142974;4.041551221450046;0.9293620426839677;-1.790619389934836;0.12013826337334521;-0.9450058430298185;-1.812630750633824;-0.44390398246566853;-1.8639311223194692;-0.8994778854349308;-1.1798623946939522;-2.7075828407392777;-0.02543424600033717;-0.9000238608668161;-1.345255100680527;-1.955382927056334;-1.3399636621655375;-0.5739655960891632;-2.33320234903411;-2.821809762763314;-2.802733829723145;3.0514870046104168;-1.9227159481282623;-0.9333108529897061;-1.5680994413573401;-1.6718924011483134;-0.7143226944911074;NA;-0.8513914871952126;NA;-1.070202429161208;1.4666739823667942;2.5978004236161887;0.7614753115502335;NA
1989;-1.1204343976167372;-1.6274930042395894;0.5197429688603918;-2.1686676965919647;-2.2976614376338294;-1.8773588980720337;-0.9346261977473409;-1.3963963667416435;-0.015556726470216553;NA;NA;-3.5473250295524252;-1.7013703855460136;-6.1440466046369115;-0.6494614867277981;0.1968531375376923;-1.7610211569165095;-0.4905520615172154;0.2420395790365042;0.513645629268586;-0.05308798128146108;0.14884944343794437;-1.6403019551335145;-0.7574607406171765;-2.313887560326779;-2.015097073614448;-1.686559448506613;-0.14140735039419106;1.38888787845071;0.4413121816886143;-1.5061908547812362;-1.220051675562189;-1.2124985356054978;-3.4662245941356638;-2.4629275883399027;0.18106580483522627;-0.20997444135734078;1.1036178029333197;0.6648517895614265;-2.7472124471592005;0.7998812400775144;NA;0.26327971369593506;-2.097972482279671;-1.7688102206415142;NA;2.330402848162123
1990;2.129206287844843;-1.7605527057321266;0.16459145370887818;2.0804453854479465;2.297272706236485;-0.687158687323878;2.5711745588730883;0.7564663528419615;0.3888462586044108;-2.3963825275250823;NA;7.282511800284404;4.915520899269799;2.424703395363089;1.2185940688277572;0.05932932801388269;-0.32036310756280706;0.24034719473701216;0.12419594725844707;-0.9437724035183006;-0.8355292958354497;-0.22468878744661325;-1.3742515349654472;-1.0090199921764285;-0.4674632315075833;0.2085740227310673;0.7967738848267203;3.153820215480142;-1.296826407263577;-0.29471723007609185;-2.4949670549164633;-3.082077819353037;-0.10927041508899826;-1.4752095382833073;-0.5457735922385378;0.1371786574998044;-2.201974441357339;-0.6488821970666816;-1.905593554568128;-3.2896754619532826;-0.053493759922485395;1.1396085450690787;-0.3229107624945424;-1.4060985187639155;1.7310112079299138;0.07742801556263856;-1.3524587870580032
1991;-2.2737037650652105;-1.2782392728963066;-0.07781571658561681;-1.7071754152883623;0.21946802504197294;-0.24761530832844336;1.0672348444362827;0.7942792138354147;1.4408718449583553;-3.741388632531189;-1.994101185588141;-2.9016849553409223;-0.4088838626349638;3.3049453308469587;-0.5766219805549593;-0.23612448724716195;0.30545481562353594;-1.8516068282514935;0.5648902577695374;1.9434214740327214;0.46152698122082647;1.3092671219226464;-0.506661402138123;1.9841047114745898;-1.5256205814040626;0.19510284478620576;-0.6817975437447092;-0.640814162487569;-0.46026726747862945;1.103812181688614;-1.4194768588380295;-0.9551526856631991;-1.7520325310218476;-2.429290651468442;0.7463316709193553;1.7110603313814767;-3.388387139770038;0.9556725974538676;-0.5157593800908398;1.180214133229052;1.5776994218956961;-2.733702265741732;-2.7497528677576994;0.2828082985011102;1.3791262872949925;NA;-0.5128754537246705
1992;-0.7920187833802288;-0.6210072511866729;0.42822781734524185;2.1006998923408418;2.0467785463083628;-0.9572670496219775;3.082467819346676;3.6797972672106116;2.0118161548857163;-3.1669380830806393;NA;NA;1.020044708793609;3.643552601712294;1.0072549311826489;-2.231761581077027;5.097560078781433;-0.955470559036705;-0.23973847897106015;1.7072783211193823;0.16847070416454812;0.613321752737841;-0.5931048484427368;-0.5603310046814709;2.2107530449695645;2.858260739523047;3.5078849959378307;0.23686306224847797;-0.06875623182497925;3.808574086450518;1.8578502825448382;-1.5646316213616451;0.12627766452972722;1.4391493422727546;-0.2948447996688781;0.18741789194956482;-1.4059164703428468;0.4579035172190338;1.5263902510998886;-0.6993333379333251;3.0538404237509837;-2.728688556380197;4.071299763821248;-0.6287557245383226;2.64730219153647;0.7626249815523618;-2.1116254537246695
1993;-0.1258863047477501;-0.4878603980398193;1.8435971355270588;3.2575560796318115;0.8971305598256825;2.6918718711587353;1.2069122637911205;0.07450880567214924;1.5120358661223765;-1.8175194784294764;-1.9652962826259355;-0.010528492755888408;-2.1096219578730597;5.698220344515633;0.44809948888195805;0.4404748679199866;-1.166554753754454;-0.7498590719926383;-1.3555484261786184;-0.47460573685163343;0.00476055923701324;-0.15393142419275563;-1.6485968860090896;-1.7380973453917132;4.118899324919122;0.10956933889031806;0.18090086895370305;-1.1987294356202343;-0.6238105342477045;-0.8284458828275154;-2.4057829941954;-4.253607231117744;-1.945254377668352;-4.382603904480492;-0.808753074843354;-0.8116154055799738;-2.081403012785911;-1.783338718805811;-0.06835171579397858;-1.4710724683681082;0.19261593395506438;NA;NA;-0.7523268366340252;3.7311337569495215;0.4703064803814012;-1.603881551285646
1994;-0.08091369128922032;-0.714014244193665;-0.3808630917456668;-0.11987981780408496;0.20696071937277427;0.574665393425942;1.7881367535870405;-0.6710269086135652;-2.0978644187779087;NA;-3.7539326462622977;-1.5018704840978803;0.6888378122418839;0.08632620238063282;0.6438718466055349;0.5479642486488032;-1.8523967805800883;-1.1297677477917247;-1.2195714514424498;0.0144418821959853;-0.8488626291687833;-2.2866782472621594;-2.8653019551335133;-3.093088270981551;-1.8906516373046829;-0.15511645345940916;-2.637072269019434;-2.2011621478355545;2.1104199695480172;-0.9728544849780532;0.053783952335752616;-2.102418825320642;0.025978499043977976;-0.10556308815396065;-1.7273971426399655;1.5582825536037;-1.2086185091539505;0.9683236852862596;-0.616845823170669;-1.53514569491273;-0.30064049905292123;NA;-1.6847056342894131;0.41591640660921847;-0.441415262658321;-0.8477154976405759;-0.019125453724670116
1995;0.36811696322610565;-0.9746924906783638;-1.8321762230587995;-0.315466672264181;1.7341774681412465;0.6663701989179334;-0.6198962468471763;1.6500384666890984;1.9003956544821659;-3.4122770661314856;-0.6272085083312646;-2.587909445136841;-1.7668157563226714;-1.4600568786095138;-0.0031200233131638555;-0.013530887039880923;-1.0799070264817274;-0.7456407636647384;-1.0233450363481102;NA;-0.24066590785730924;-1.982185039320675;-1.7398623946939527;-1.7426389770149253;3.6156889424054626;0.2279509224271159;-2.1825364600008665;0.3509807093073025;-0.6634930739302423;-0.3743128183113864;-4.5191574052138845;-4.420201825712338;-1.0782338297231462;-2.9057857226623085;-1.216711807341512;1.883702721670927;0.13809573408125786;-0.7401321970666803;1.8167748664845043;-2.3279491320770695;0.1692145734108479;-0.977436909476376;-1.6703466599304377;1.4467987595503935;NA;NA;-1.1893635489627652
1996;1.2693560120371181;-1.1666890693684904;2.3789096355270605;0.33642540307944735;-0.11747383754231766;5.272569876856741;0.5184785288513618;2.0432588056721492;1.2428475288489338;-0.5004126593518254;1.9413798537377005;0.4263245093145045;1.549512793899991;4.669495062029753;0.8553004180341066;1.374388151543295;4.790950531657808;0.16321470834862772;NA;NA;0.37358635042305366;1.515539809595074;-0.8998026486147896;1.6398636740985406;0.7643794185959383;0.10738354654059012;0.01215850021133491;-0.3154478621212693;1.0007926403554706;-0.2726584065466797;2.54179765096589;-1.3659742035948081;1.688396605059463;3.7671087391976688;0.8987126233003089;-2.130441362929205;-1.2634438291124415;NA;2.7992216749951417;-0.8530260121441646;0.0683812400775139;2.2221467130080104;2.27741181815062;1.5171068827996947;2.760736817686009;NA;NA
1997;1.7972743559129096;0.395216525037104;1.3641454845836627;0.9551201821959143;1.4396285959607953;0.5945552343072151;0.12383534071419877;1.1894126518259949;NA;-3.4547287807550564;-1.4192552269074596;NA;-1.1309552912063925;-1.229030370870678;1.7278970038382404;1.9046020552866096;-2.487043220511578;-2.639472389141935;NA;NA;-1.3012435815497376;-0.44574654215134935;-1.1149051297366874;0.5336735488221951;-0.7548956347089657;1.1052330089061808;-0.6160466279937928;0.8302957778004529;1.672572499840248;-1.3548085079665588;-3.410674876506638;-4.785131040641553;-1.368806118879772;-0.8771691218717965;-1.9456038129516111;-0.36164832197233654;-1.3723273825338094;NA;0.9867748664845042;NA;-0.7635217449971128;1.2003962163019555;-1.0436223729814333;-0.12529980960699838;4.872261207929913;0.7433576267658815;-0.48444803436983097
1998;-1.0432661846276297;-1.5373475775269982;0.8451596355270592;0.4987166734239832;1.7226695316333105;0.33685726551121853;-0.5942415823627245;-2.1805507181373738;NA;-2.270725961868518;0.3731506870710337;-1.9376993611032276;-2.659330291206393;-1.9050188268591342;-1.5213364867277974;0.366364415733182;-3.036340850011139;-1.7756551936791691;0.7007928946863728;NA;-1.1280834083895623;-2.391129004837916;-1.3583239331554928;-0.25512973828617547;-0.36810735389083504;-2.0272076484279618;-2.6476705596177244;-1.8653961022869003;-1.3705106177898916;-0.3519255232294194;-4.032652898484659;-3.285607231117744;-2.4937718044066903;-6.38387509092117;-2.297698179826912;0.3517837245638873;-0.5189599486037171;-0.18933994354555317;NA;NA;0.37406305825933117;NA;-1.406500506084285;-0.5994061740359431;-2.4221900115822823;NA;-0.6155540251532416
1999;-2.244205018198043;-1.9114431166910304;-0.11892369780627376;-0.3097516126758819;NA;0.22636318629521135;-0.26800299044616693;4.41886856176971;NA;-2.8515534676960232;-1.7536517473858932;0.7513762691488743;-3.578032214283315;-1.6387225305628377;-4.768942006208317;-0.026516825832270996;-0.08594869314839215;-2.8587720767960523;-0.9408053538084271;NA;-0.22941818472433972;-1.352254004837917;-1.7220162408478004;-1.0388258543766575;4.796005034359485;-0.7726164534594089;-0.7765594485066138;-0.8509033486637128;0.0757226123442667;-0.08635175273761586;-1.8275322459413257;-4.970313113470684;-0.5607338297231443;-0.3715383307099991;-2.4522397576520722;-1.0502339299127836;-2.4242601556430534;-0.40151040219488543;1.5637260859966986;-2.5721300476865565;-0.34411875992248575;-1.0192769970995954;1.4342156742870689;NA;0.3468200314593233;-1.6477154976405757;0.5165888319896164
2000;-0.42027519363663934;-1.0762669914464125;-0.40086309174566814;3.28278684886258;NA;0.46661354739294936;0.5514405656779138;-0.06543684650176296;NA;-2.0090809402234964;0.08197644464679321;NA;8.937947934600063;10.005830846343482;NA;1.0974442705426188;-3.353170915370616;-0.9050058430298193;1.9698753026349394;-1.0589194623418292;0.2789854720970375;0.2557459951620835;-1.7728912408478;2.780868171849667;-3.8933796850455193;-0.26473766558062106;-0.22695492873260115;-1.49843105539858;-3.5748138286472244;0.02265276139875816;-3.8182023490341095;-3.470201825712339;-1.0507338297231463;-7.369007413252421;-0.16081118622349955;-0.1662490623213584;-3.1081562595391583;0.4206909736650264;-1.400598014871429;-0.09691332152643284;-1.0721889353610825;0.8771085450690776;-1.3988756747752422;NA;-0.3319848238161196;-0.09191574184082008;0.9189180245361994
