yy;aeronautica_6827;aeronautica_6828;aeronautica_6856;aeronautica_6869;aeronautica_6874;aeronautica_6881;aeronautica_6883;aeronautica_6891;aeronautica_6919;calabria_7;calabria_34;calabria_127;calabria_191;calabria_212;calabria_294;calabria_386;sardegna_NU010B535;sardegna_NU034B536;sardegna_SS025B563;sardegna_SS038B556;sardegna_SS068B593;sardegna_CA013B093;sardegna_CA021B076;sardegna_CA035B106;sardegna_CA054B109;sardegna_CA073B050;sardegna_CA085B210;sardegna_CA102B148;sardegna_NU001B431;sardegna_NU021B197;sardegna_NU044B105;sardegna_NU052B015;sardegna_NU074B195;sardegna_NU085B070;sardegna_OR030B156;sardegna_SS013B169;sardegna_SS018B022;sardegna_SS044B149;sicilia_11806;sicilia_11839;sicilia_11842;sicilia_11857;sicilia_11864;sicilia_11876;sicilia_11888;sicilia_11933;aeronautica_6812
1981;-88.46206896551725;-88.05;-148.60333333333332;-39.03571428571428;NA;-149.31379310344826;-124.96896551724139;-118.02413793103449;-93.15599999999999;-15.442307692307708;614.4384615384615;-143.92962962962963;NA;-285.8925925925926;-81.11785714285713;-76.80000000000001;-186.59666666666666;42.370000000000005;64.41428571428571;-17.012;159.0033333333333;-64.51933333333335;-52.373333333333335;7.473333333333329;-204.09566666666666;-77.729;-0.031034482758627746;-15.934482758620703;-153.16538461538462;-53.039666666666676;-50.29333333333335;-70.78666666666666;-38.849999999999994;-276.13;-4.88333333333334;-6.530000000000001;-64.07333333333332;89.7607142857143;8.33793103448275;34.75769230769231;-10.213793103448282;-72.35833333333335;-112.1758620689655;41.06428571428572;-190.55714285714285;24.119999999999976;84.47307692307693
1982;-35.46206896551726;96.94999999999999;20.49666666666667;-96.83571428571427;83.18400000000001;-81.51379310344826;5.0310344827586135;-10.824137931034485;-60.355999999999995;-28.942307692307708;-146.0615384615385;14.370370370370381;275.2448275862069;7.107407407407379;-76.91785714285713;-153.8;-17.396666666666675;-51.629999999999995;17.614285714285714;-52.312000000000005;23.70333333333332;-36.119333333333344;-114.37333333333333;43.47333333333333;74.90433333333334;-52.519;NA;-167.5344827586207;-71.16538461538462;-59.83966666666667;332.70666666666665;-34.386666666666656;21.44999999999999;41.870000000000005;-72.08333333333334;3.269999999999996;-35.47333333333333;-61.2392857142857;13.537931034482767;118.25769230769231;73.18620689655172;-17.758333333333354;165.82413793103453;72.86428571428573;-20.757142857142867;9.119999999999976;-44.926923076923075
1983;-46.262068965517244;258.75;34.79666666666668;-87.23571428571427;68.58399999999999;-79.21379310344827;36.831034482758625;-19.424137931034494;-61.65599999999999;-165.9423076923077;70.93846153846152;-151.7296296296296;-45.95517241379309;13.90740740740739;31.18214285714288;8.299999999999983;-39.596666666666664;-19.629999999999995;40.514285714285705;30.087999999999994;-8.99666666666667;-95.61933333333334;12.626666666666665;31.773333333333312;-170.09566666666666;-10.319000000000003;-107.13103448275862;NA;190.83461538461538;-85.93966666666667;-72.29333333333335;7.713333333333338;106.15;-7.1299999999999955;-24.88333333333334;-13.930000000000007;-61.47333333333333;-74.2392857142857;141.13793103448273;76.75769230769231;-82.81379310344828;NA;-98.5758620689655;-66.33571428571427;28.242857142857133;117.72;-92.92692307692307
1984;-99.86206896551725;-4.449999999999989;-62.20333333333332;30.16428571428574;-92.816;-55.51379310344828;68.83103448275862;-53.424137931034494;0.9440000000000168;-64.34230769230771;219.23846153846154;130.07037037037037;-47.65517241379308;-83.19259259259263;73.88214285714287;-28.500000000000014;120.90333333333334;17.370000000000005;29.1142857142857;56.587999999999994;110.40333333333334;-14.319333333333347;-2.373333333333335;-66.32666666666668;9.90433333333334;93.08099999999999;-72.53103448275863;-0.1344827586206918;NA;29.06033333333332;-72.29333333333335;30.913333333333355;93.85;-50.129999999999995;-18.38333333333334;58.76999999999998;37.52666666666667;71.7607142857143;-73.86206896551724;89.4576923076923;-48.61379310344827;-58.35833333333335;-68.37586206896552;-16.135714285714272;83.04285714285714;-126.88000000000001;-19.926923076923075
1985;13.937931034482745;6.149999999999977;-81.20333333333332;-42.63571428571427;32.983999999999995;216.78620689655173;23.831034482758625;108.77586206896552;97.644;-63.742307692307705;-11.761538461538464;-134.12962962962962;-162.7551724137931;-76.59259259259261;-18.917857142857144;-42.60000000000001;-41.19666666666666;-13.629999999999995;-74.58571428571429;-114.912;-181.39666666666668;-10.219333333333338;5.626666666666665;-71.92666666666668;294.50433333333336;28.68100000000001;31.868965517241378;27.065517241379297;-109.16538461538462;-8.63966666666667;-72.29333333333335;11.01333333333335;59.44999999999999;-123.13;79.11666666666666;-45.93000000000001;132.52666666666667;-140.2392857142857;10.33793103448275;23.75769230769231;86.58620689655173;-125.95833333333334;-7.575862068965506;21.464285714285722;74.04285714285714;-84.28000000000002;26.67307692307692
1986;-111.46206896551725;-49.650000000000006;-31.603333333333325;-135.63571428571427;-88.21600000000001;-43.913793103448256;189.03103448275863;-34.12413793103448;-96.756;-29.342307692307713;-281.8615384615385;-56.12962962962962;-22.8551724137931;-145.29259259259263;181.28214285714284;-85.70000000000002;-244.59666666666666;164.37;-82.38571428571429;28.988;105.20333333333335;-71.21933333333334;9.626666666666665;52.67333333333332;299.50433333333336;-31.918999999999997;-25.531034482758628;-130.7344827586207;-33.165384615384625;-15.13966666666667;-38.29333333333335;-5.386666666666656;-77.35000000000001;444.87;51.11666666666666;-72.93;17.52666666666667;-17.2392857142857;-119.26206896551724;-109.24230769230769;-69.61379310344827;277.04166666666663;39.8241379310345;25.264285714285734;127.64285714285717;-44.08000000000001;99.87307692307694
1987;99.53793103448274;-99.85;135.09666666666666;-55.63571428571427;-1.215999999999994;186.38620689655176;-96.5689655172414;-62.42413793103449;-73.15599999999999;NA;NA;-16.92962962962963;-35.55517241379309;-100.7925925925926;NA;-50.20000000000002;-157.39666666666665;-165.63;72.0142857142857;-88.912;28.20333333333332;-50.41933333333334;-109.37333333333333;-6.326666666666682;-204.09566666666666;-86.119;-29.131034482758622;-135.7344827586207;-153.16538461538462;51.760333333333335;-228.69333333333336;79.41333333333336;-51.150000000000006;-276.13;79.51666666666667;-14.13000000000001;-107.47333333333333;-112.2392857142857;2.737931034482756;-61.24230769230769;-79.01379310344828;251.84166666666667;-198.5758620689655;-53.53571428571428;-135.95714285714286;132.31999999999996;25.67307692307692
1988;NA;NA;-83.60333333333332;-62.235714285714266;NA;NA;NA;NA;NA;NA;-50.86153846153849;129.37037037037038;164.44482758620688;181.80740740740742;55.18214285714288;-153.8;-60.99666666666667;-47.42999999999999;-57.985714285714295;-42.11200000000001;-111.99666666666667;5.7806666666666615;-31.373333333333335;-29.826666666666682;-40.29566666666665;-83.519;-101.53103448275863;-167.5344827586207;-15.365384615384613;23.56033333333332;-78.69333333333333;118.61333333333334;-18.349999999999994;38.26999999999998;-114.88333333333334;38.06999999999999;-35.67333333333333;-75.2392857142857;-42.06206896551724;NA;-43.813793103448276;NA;-52.575862068965506;56.66428571428571;104.24285714285713;-81.08000000000001;NA
1989;-155.46206896551723;-159.25;-51.20333333333332;-101.83571428571427;-116.616;-83.11379310344827;-34.96896551724139;-81.22413793103449;3.843999999999994;NA;NA;-197.12962962962962;-175.9551724137931;-285.8925925925926;-113.31785714285714;27.299999999999983;-105.19666666666666;-50.629999999999995;-17.985714285714295;1.4879999999999995;74.80333333333331;-38.21933333333334;-21.97333333333333;-77.92666666666668;-91.89566666666666;-109.119;-66.93103448275863;-78.13448275862069;19.034615384615364;32.760333333333335;-115.69333333333336;83.21333333333334;-128.95;-151.73;-114.88333333333334;72.87;-58.67333333333332;24.160714285714306;-4.0620689655172555;-72.74230769230769;56.186206896551724;NA;15.224137931034505;-58.93571428571428;-117.35714285714286;NA;79.27307692307691
1990;106.33793103448275;-112.65;-10.00333333333333;41.764285714285734;27.18400000000001;-73.71379310344827;87.03103448275861;-40.62413793103448;9.044000000000011;-120.7423076923077;NA;115.87037037037038;287.24482758620695;120.2074074074074;-31.717857142857127;-50.500000000000014;-20.796666666666653;35.370000000000005;-36.385714285714286;-90.11200000000001;-39.79666666666668;42.98066666666665;50.02666666666667;-97.32666666666668;-41.695666666666654;22.08099999999999;26.068965517241367;332.6655172413793;-18.165384615384625;2.0603333333333325;-125.49333333333334;7.413333333333355;-34.150000000000006;-71.13;28.716666666666654;16.269999999999996;36.92666666666668;-66.6392857142857;-151.26206896551724;-73.74230769230769;4.186206896551724;35.84166666666667;-142.9758620689655;-81.93571428571428;94.24285714285713;-49.28;-70.92692307692307
