yy;aeronautica_6827;aeronautica_6828;aeronautica_6856;aeronautica_6869;aeronautica_6874;aeronautica_6881;aeronautica_6883;aeronautica_6891;aeronautica_6919;calabria_7;calabria_34;calabria_127;calabria_191;calabria_212;calabria_294;calabria_386;sardegna_NU010B535;sardegna_NU034B536;sardegna_SS025B563;sardegna_SS038B556;sardegna_SS068B593;sardegna_CA013B093;sardegna_CA021B076;sardegna_CA035B106;sardegna_CA054B109;sardegna_CA073B050;sardegna_CA085B210;sardegna_CA102B148;sardegna_NU001B431;sardegna_NU021B197;sardegna_NU044B105;sardegna_NU052B015;sardegna_NU074B195;sardegna_NU085B070;sardegna_OR030B156;sardegna_SS013B169;sardegna_SS018B022;sardegna_SS044B149;sicilia_11806;sicilia_11839;sicilia_11842;sicilia_11857;sicilia_11864;sicilia_11876;sicilia_11888;sicilia_11933;aeronautica_6812
1971;5.241379310344829;14.892857142857142;-7.733333333333334;3.6071428571428577;-5.24;2.724137931034484;-4.827586206896552;-0.068965517241379;0.2400000000000002;8.153846153846153;10.46153846153846;-6.185185185185183;-0.5517241379310356;-1.9259259259259274;11.428571428571427;2.7333333333333343;8.733333333333334;5.266666666666666;-4.285714285714285;-2.84;7.733333333333334;6.533333333333335;7.100000000000001;7.933333333333334;-0.36666666666666714;2.5999999999999996;14.517241379310345;2.4137931034482776;NA;-2.366666666666667;12.733333333333334;8.93333333333333;2.533333333333335;10.766666666666666;3.033333333333335;3.966666666666665;7.333333333333332;19.035714285714285;2.8965517241379324;20.846153846153847;5.482758620689655;-10.791666666666664;-2.517241379310345;-1.3571428571428577;1.071428571428573;4.440000000000001;NA
1972;4.241379310344829;24.892857142857142;9.266666666666666;NA;NA;-1.275862068965516;-5.827586206896552;5.931034482758621;2.24;0.1538461538461533;4.46153846153846;13.814814814814817;3.4482758620689644;NA;3.428571428571427;2.7333333333333343;17.733333333333334;-0.7333333333333343;2.7142857142857153;3.16;-3.2666666666666657;-1.466666666666665;9.100000000000001;-2.0666666666666664;9.633333333333333;12.6;3.517241379310345;13.413793103448278;NA;2.633333333333333;28.733333333333334;4.93333333333333;8.533333333333335;17.766666666666666;-1.966666666666665;3.966666666666665;7.333333333333332;5.035714285714285;2.8965517241379324;13.846153846153847;4.482758620689655;-6.791666666666664;-1.5172413793103452;2.6428571428571423;8.071428571428573;-3.5599999999999987;4.961538461538462
1973;1.2413793103448292;16.892857142857142;-2.7333333333333343;2.6071428571428577;-2.24;-4.275862068965516;-0.8275862068965516;2.931034482758621;-1.7599999999999998;2.1538461538461533;2.46153846153846;13.814814814814817;-2.5517241379310356;NA;1.428571428571427;1.7333333333333343;1.7333333333333343;5.266666666666666;3.7142857142857153;3.16;-5.266666666666666;-2.466666666666665;3.1000000000000014;-5.066666666666666;1.6333333333333329;-0.40000000000000036;0.5172413793103452;0.4137931034482776;NA;-3.366666666666667;11.733333333333334;-4.06666666666667;-2.466666666666665;6.766666666666666;1.033333333333335;1.966666666666665;-4.666666666666668;1.0357142857142847;3.8965517241379324;11.846153846153847;-5.517241379310345;13.208333333333336;0.4827586206896548;4.642857142857142;3.071428571428573;7.440000000000001;NA
1974;10.24137931034483;19.892857142857142;2.2666666666666657;NA;-3.24;-8.275862068965516;0.1724137931034484;-5.068965517241379;3.24;2.1538461538461533;-26.53846153846154;3.8148148148148167;-5.551724137931036;-7.925925925925927;-8.571428571428573;4.733333333333334;5.733333333333334;7.266666666666666;-2.2857142857142847;3.16;-1.2666666666666657;7.533333333333335;3.1000000000000014;9.933333333333334;0.6333333333333329;4.6;7.517241379310345;8.413793103448278;-0.73076923076923;1.6333333333333329;0.7333333333333343;1.93333333333333;7.533333333333335;0.7666666666666657;3.033333333333335;-4.033333333333335;0.33333333333333215;4.035714285714285;-3.1034482758620676;3.8461538461538467;0.4827586206896548;2.2083333333333357;-8.517241379310345;-0.35714285714285765;-8.928571428571427;3.4400000000000013;2.9615384615384617
1975;-5.758620689655171;-0.10714285714285765;-0.7333333333333343;4.607142857142858;-5.24;-7.275862068965516;-1.8275862068965516;-3.068965517241379;-4.76;-8.846153846153847;-22.53846153846154;-2.1851851851851833;-1.5517241379310356;NA;-1.571428571428573;-1.2666666666666657;1.7333333333333343;6.266666666666666;2.7142857142857153;0.16000000000000014;8.733333333333334;3.533333333333335;0.10000000000000142;6.933333333333334;1.6333333333333329;-2.4000000000000004;2.517241379310345;-5.586206896551722;-2.73076923076923;-0.36666666666666714;2.7333333333333343;4.93333333333333;-0.466666666666665;-9.233333333333334;5.033333333333335;-0.03333333333333499;5.333333333333332;3.0357142857142847;-4.103448275862068;-7.153846153846153;-4.517241379310345;-0.7916666666666643;3.482758620689655;0.6428571428571423;-3.928571428571427;3.4400000000000013;2.9615384615384617
1976;5.241379310344829;NA;0.2666666666666657;17.607142857142858;5.76;-3.275862068965516;9.172413793103448;7.931034482758621;7.24;1.1538461538461533;12.46153846153846;14.814814814814817;3.4482758620689644;7.074074074074073;11.428571428571427;8.733333333333334;4.733333333333334;16.266666666666666;15.714285714285715;10.16;13.733333333333334;8.533333333333335;19.1;9.933333333333334;-1.3666666666666671;6.6;11.517241379310345;3.4137931034482776;9.26923076923077;6.633333333333333;12.733333333333334;33.93333333333333;22.533333333333335;-8.233333333333334;12.033333333333335;8.966666666666665;3.333333333333332;-4.964285714285715;7.896551724137932;7.846153846153847;11.482758620689655;10.208333333333336;16.482758620689655;17.642857142857142;15.071428571428573;16.44;1.9615384615384617
1977;-10.75862068965517;-11.107142857142858;-9.733333333333334;-11.392857142857142;-13.24;-0.275862068965516;-8.827586206896552;-8.068965517241379;-2.76;-5.846153846153847;-15.53846153846154;-14.185185185185183;-11.551724137931036;-16.925925925925927;-3.571428571428573;-8.266666666666666;-9.266666666666666;1.2666666666666657;5.714285714285715;-0.8399999999999999;3.7333333333333343;-3.466666666666665;14.100000000000001;-2.0666666666666664;-3.366666666666667;0.5999999999999996;-0.4827586206896548;-0.5862068965517224;-3.73076923076923;-2.366666666666667;-1.2666666666666657;2.93333333333333;-1.466666666666665;-7.233333333333334;1.033333333333335;2.966666666666665;-4.666666666666668;2.0357142857142847;-14.103448275862068;-9.153846153846153;-7.517241379310345;-0.7916666666666643;-9.517241379310345;-7.357142857142858;-9.928571428571427;-7.559999999999999;-7.038461538461538
1978;1.2413793103448292;-5.107142857142858;3.2666666666666657;1.6071428571428577;-6.24;3.724137931034484;5.172413793103448;0.931034482758621;7.24;7.153846153846153;19.46153846153846;-2.1851851851851833;0.4482758620689644;10.074074074074073;0.42857142857142705;0.7333333333333343;2.7333333333333343;20.266666666666666;1.7142857142857153;0.16000000000000014;4.733333333333334;12.533333333333335;7.100000000000001;11.933333333333334;5.633333333333333;8.6;15.517241379310345;4.413793103448278;-1.73076923076923;4.633333333333333;-1.2666666666666657;10.93333333333333;4.533333333333335;2.7666666666666657;8.033333333333335;4.966666666666665;3.333333333333332;-7.964285714285715;5.896551724137932;6.846153846153847;5.482758620689655;5.208333333333336;11.482758620689655;4.642857142857142;NA;6.440000000000001;-5.038461538461538
1979;10.24137931034483;-0.10714285714285765;7.266666666666666;0.6071428571428577;4.76;0.724137931034484;6.172413793103448;-2.068965517241379;3.24;10.153846153846153;15.46153846153846;-1.1851851851851833;5.448275862068964;-2.9259259259259274;-0.571428571428573;0.7333333333333343;8.733333333333334;16.266666666666666;-3.2857142857142847;6.16;8.733333333333334;1.533333333333335;14.100000000000001;7.933333333333334;-1.3666666666666671;-0.40000000000000036;12.517241379310345;6.413793103448278;5.26923076923077;2.633333333333333;15.733333333333334;14.93333333333333;9.533333333333335;-1.2333333333333343;14.033333333333335;-3.033333333333335;2.333333333333332;3.0357142857142847;-2.1034482758620676;NA;1.4827586206896548;0.2083333333333357;7.482758620689655;-3.3571428571428577;0.07142857142857295;-5.559999999999999;1.9615384615384617
1980;12.24137931034483;-2.1071428571428577;3.2666666666666657;3.6071428571428577;-3.24;-2.275862068965516;-2.8275862068965516;-6.068965517241379;0.2400000000000002;13.153846153846153;22.46153846153846;6.814814814814817;2.4482758620689644;1.0740740740740726;1.428571428571427;2.7333333333333343;4.733333333333334;7.266666666666666;7.714285714285715;7.16;8.733333333333334;6.533333333333335;5.100000000000001;-2.0666666666666664;2.633333333333333;3.5999999999999996;5.517241379310345;1.4137931034482776;9.26923076923077;3.633333333333333;2.7333333333333343;7.93333333333333;3.533333333333335;4.766666666666666;6.033333333333335;3.966666666666665;3.333333333333332;9.035714285714285;-2.1034482758620676;-4.153846153846153;NA;2.2083333333333357;0.4827586206896548;-1.3571428571428577;-5.928571428571427;-3.5599999999999987;1.9615384615384617
