yy;abruzzo_2168;abruzzo_2171;abruzzo_2;abruzzo_1112;abruzzo_1961;abruzzo_2135;aeronautica_6773;aeronautica_6779;aeronautica_6841;lazio_240;lazio_275;lazio_282;lazio_285;lazio_289;marche_101;marche_103;marche_108;marche_110;marche_124;marche_128;marche_142;marche_152;marche_502;toscana_10;toscana_12;toscana_20;toscana_25;toscana_68;toscana_75;toscana_106;toscana_121;toscana_148;toscana_198;toscana_221;toscana_289;toscana_291;toscana_298;toscana_349;toscana_767;toscana_860
1981;-13.32692323076924;NA;-27.11852162962964;-142.27036914814818;-174.33333133333332;-40.98846265384614;-87.78214285714284;NA;-178.09285714285716;-36.35862068965517;67.47;51.12413793103451;-109.53333333333333;-113.45925925925928;-51.90333670000001;78.93792658620688;4.017241999999982;-28.255173724137933;8.181483518518547;NA;46.80833262499999;-32.98620600000001;-0.5760020399999917;11.665517241379291;-34.45517241379309;46.36538461538461;272.4037037037037;-28.224999999999994;-40.178571428571445;106.41428571428568;129.1689655172414;109.24137931034483;-145.1357142857143;110.81034482758616;-0.65714285714284415;-66.82500000000002;-82.91379310344828;-22.376000000000033;-50.620000000000005;99.18
1982;-56.32692323076924;-14.66154157692307;-185.31851862962964;-144.67037114814815;-171.33333133333332;-38.188460653846164;-228.78214285714284;NA;-68.49285714285716;51.241379310344854;-196.32999999999998;-21.875862068965517;-108.73333333333333;-214.65925925925927;268.09666330000005;213.63793258620686;384.017242;139.74482427586207;-4.81851348148146;NA;-159.191667375;-26.586208999999997;NA;109.4655172413793;98.1448275862069;-19.334615384615404;-57.99629629629632;-89.52499999999998;-20.178571428571445;-72.3857142857143;-15.33103448275861;-52.15862068965515;8.464285714285722;122.41034482758619;47.74285714285713;-3.825000000000017;80.68620689655171;NA;-88.02;105.38
1983;10.67307676923076;-211.66153957692308;-12.11851762962965;-84.67037114814816;-6.533337333333321;-41.38846265384615;-195.38214285714284;-149.31923076923078;-178.09285714285716;-164.15862068965515;-56.92999999999998;-77.6758620689655;5.966666666666669;-172.05925925925928;76.29665829999996;-116.26206941379311;-63.782757000000004;-171.25517372413793;-42.61852148148148;-151.95833379166666;-111.79166537499998;-40.98621000000003;-108.37600104;89.4655172413793;-102.6551724137931;198.66538461538462;70.40370370370368;33.275000000000034;203.42142857142855;-26.985714285714295;-45.83103448275861;-77.75862068965516;42.26428571428568;80.01034482758621;4.142857142857139;-101.225;26.68620689655171;-206.376;-82.41999999999999;-54.82000000000002
1984;NA;129.9384624230769;13.88148237037035;-7.470370148148163;126.26666666666668;NA;7.4178571428571445;63.480769230769226;140.70714285714286;42.84137931034485;-62.329999999999984;74.52413793103449;206.96666666666667;188.34074074074073;-68.10333370000001;-32.462075413793116;93.817241;-139.05517272413795;-102.01852148148147;NA;49.00833262499998;-128.986206;NA;-176.5344827586207;147.34482758620692;45.76538461538459;-2.196296296296339;9.475000000000023;-151.97857142857146;114.81428571428572;-18.631034482758622;60.241379310344826;-289.1357142857143;-13.98965517241379;1.9428571428571502;78.17500000000001;63.48620689655172;-239.57600000000002;-88.02;18.17999999999998
1985;43.67307676923076;-69.66153457692306;-42.918516629629636;-1.470368148148168;21.26666666666668;-109.38846165384615;-72.98214285714283;-131.31923076923078;146.10714285714283;-57.758620689655146;-42.92999999999998;-84.87586206896552;81.76666666666668;53.740740740740705;-155.70333570000003;-105.86206741379311;-129.08275600000002;NA;-30.218518481481482;NA;12.008329624999988;-49.18620900000002;NA;-117.5344827586207;-80.25517241379309;-116.7346153846154;-162.39629629629633;-52.32499999999999;-100.17857142857144;98.61428571428573;10.16896551724139;-102.35862068965517;-252.53571428571428;-283.78965517241375;-149.45714285714286;-163.425;-159.91379310344828;NA;-76.22;-123.82000000000002
1986;27.67307676923076;49.538466423076926;177.48148237037037;167.72962185185185;88.66665166666664;15.011537346153858;12.817857142857179;3.0807692307692207;67.00714285714287;42.34137931034485;-11.329999999999984;56.3241379310345;-8.033333333333331;0.14074074074073906;-91.30333370000001;-57.6620664137931;64.11724000000001;-20.05517472413794;29.181484518518545;91.24166320833334;NA;-21.586207;-50.876001040000006;-13.934482758620703;-78.25517241379309;89.46538461538458;-65.99629629629632;17.67500000000001;93.82142857142858;-107.3857142857143;25.16896551724139;-77.95862068965516;-156.1357142857143;-464.78965517241375;-97.45714285714286;-169.225;-122.11379310344829;NA;-83.22;39.78
1987;24.67307676923076;-13.261542576923063;-115.31851862962964;169.72963485185187;60.666663666666665;-94.58846065384616;291.8178571428572;18.680769230769215;134.50714285714287;-0.15862068965515164;196.67;33.924137931034494;17.46666666666667;-119.45925925925928;74.89666930000001;51.13793258620689;25.71723799999998;27.944827275862053;113.58147651851854;17.64166420833334;52.60833662499999;-61.58620900000001;NA;187.2655172413793;113.7448275862069;221.16538461538462;26.203703703703695;303.77500000000003;92.22142857142856;128.2142857142857;173.6689655172414;55.44137931034484;-32.33571428571429;26.410344827586187;110.14285714285717;322.375;265.4862068965517;NA;-104.41999999999999;189.18
1988;-79.32692323076924;-133.86153557692307;-114.71852062962964;-138.07036814814816;-137.13333033333333;28.411537346153835;NA;NA;-85.29285714285716;-74.75862068965516;-163.13;-82.87586206896552;-82.93333333333332;73.94074074074075;-157.3033337;-150.8620674137931;-215.682759;-102.25517172413794;NA;-2.158332791666652;NA;-81.986208;-251.57600204;-218.9344827586207;-13.25517241379309;-217.9346153846154;-99.79629629629633;-139.725;-198.97857142857146;-154.9857142857143;-174.8310344827586;-1.3586206896551687;-40.33571428571429;-231.38965517241377;-53.85714285714286;-160.625;-63.913793103448285;-189.476;-39.620000000000005;-113.82000000000002
1989;81.67307676923076;-30.461533576923074;114.48148037037038;105.32962685185186;-69.93332933333332;122.21154334615383;157.51785714285717;65.08076923076922;-62.69285714285715;51.241379310344826;-57.92999999999998;54.3241379310345;-187.53333333333333;-169.35925925925926;-71.7033357;-22.4620704137931;48.11724000000001;32.74482827586206;7.781480518518521;-115.55833179166666;NA;77.01378899999997;NA;71.86551724137928;13.744827586206895;NA;287.0037037037037;10.375;-207.37857142857143;-150.9857142857143;-18.631034482758622;6.841379310344848;-21.93571428571431;8.01034482758621;35.74285714285713;103.97500000000002;-7.513793103448279;-307.376;-3.019999999999982;85.97999999999996
1990;48.67307676923076;17.738462423076925;-65.11851862962963;137.9296318518518;123.86666966666664;96.01153934615385;575.2178571428572;-129.91923076923078;235.90714285714284;-56.55862068965516;-140.53;6.124137931034483;NA;194.54074074074072;33.0966713;NA;NA;-67.25516972413793;NA;-64.55833679166666;2.6083316250000053;-28.586205000000007;127.22401396000004;-34.5344827586207;-16.055172413793088;NA;-7.196296296296339;-32.42499999999998;29.821428571428584;-21.58571428571429;-16.431034482758605;12.241379310344826;-237.93571428571428;-294.1896551724138;-17.85714285714286;-75.42500000000001;-47.31379310344829;-82.476;222.38;-42.02000000000001
1991;57.67307676923076;-77.26153857692307;-22.91851862962963;85.12962985185186;39.26666766666668;86.41153834615383;642.6178571428571;14.680769230769215;61.50714285714284;-16.758620689655146;-73.92999999999998;47.52413793103449;-98.33333333333333;-96.85925925925928;93.89667130000001;74.53793458620689;-101.482754;121.34482927586208;-24.21851548148146;57.441670208333335;NA;-3.5862050000000067;-251.57600204;159.2655172413793;-77.6551724137931;NA;256.0037037037037;120.97500000000002;149.82142857142858;61.41428571428568;116.76896551724141;-22.758620689655174;NA;-219.38965517241377;140.94285714285712;53.375;24.286206896551732;NA;358.9800000000001;144.38
1992;-5.526923230769242;-18.66153857692305;20.881481370370352;117.72962985185183;10.866667666666672;-54.38846165384615;18.217857142857156;125.48076923076923;291.1071428571429;28.84137931034485;-83.13;98.12413793103451;66.66666666666666;31.540740740740745;81.8966723;-155.8620674137931;-136.082761;-85.85517272413793;-109.01851648148147;-31.35833079166666;NA;-169.386208;0.6240029600000128;385.4655172413793;44.1448275862069;352.46538461538455;410.60370370370373;221.175;188.42142857142855;188.2142857142857;165.56896551724137;92.04137931034484;245.26428571428573;-19.589655172413813;-41.457142857142856;93.97500000000002;-70.7137931034483;15.624000000000024;193.57999999999998;56.97999999999999
1993;-79.12692323076924;11.738461423076927;-154.11851862962965;-100.87037014814817;-211.53333233333333;-73.58846165384615;-118.98214285714285;96.48076923076923;122.70714285714286;52.84137931034482;-129.32999999999998;-115.27586206896552;-3.5333333333333314;150.7407407407407;-52.70333170000001;-14.862072413793129;-94.68276;-47.655169724137934;-111.41851848148147;-118.75833279166666;-135.591665375;-72.58621000000001;-83.77599803999999;-24.534482758620697;-88.25517241379309;-55.73461538461541;28.003703703703707;-71.625;9.621428571428538;-26.185714285714283;-77.0310344827586;90.04137931034484;-237.73571428571427;-321.9896551724138;-37.85714285714286;-147.425;-51.913793103448285;-53.77600000000001;216.78000000000003;-67.42000000000002
1994;-133.32692323076924;-44.86153857692307;45.28148137037036;40.32962985185185;17.466667666666666;84.61153834615382;NA;128.08076923076925;-38.69285714285718;-163.55862068965516;-2.7299999999999898;25.724137931034477;-45.93333333333334;-175.85925925925926;-159.70333570000003;22.13793158620689;-16.282757000000004;22.54482927586207;3.5814835185185245;-117.15833479166666;-183.391664375;39.013795999999985;-251.57600204;-59.734482758620686;71.34482758620692;-126.1346153846154;NA;27.575000000000017;50.62142857142854;-108.9857142857143;44.16896551724139;-33.35862068965517;-27.735714285714266;NA;-114.45714285714286;-48.025000000000006;-57.913793103448285;-190.17600000000002;96.98000000000002;16.579999999999984
1995;-69.32692323076924;89.93846142307692;-119.71851862962964;-145.47037014814816;-33.73333233333332;44.81153834615384;-1.0821428571428555;65.08076923076922;-87.89285714285717;-95.15862068965515;-8.72999999999999;-91.47586206896551;-56.53333333333333;73.7407407407407;3.6966712999999913;-18.46206641379311;-41.482754;-72.65517372413794;-121.61851748148146;78.24166320833334;-71.39166937499999;-11.386201999999997;19.224000960000012;-31.33448275862071;6.744827586206895;-151.9346153846154;-54.596296296296316;-119.62499999999999;-103.17857142857144;NA;-143.8310344827586;-119.75862068965516;-354.9357142857143;74.61034482758623;-58.05714285714285;-137.825;-51.713793103448296;-200.57600000000002;28.78;111.77999999999997
1996;-73.32692323076924;44.13846142307696;-23.518518629629625;-74.67037014814817;-142.13333233333333;160.61153834615382;9.517857142857167;232.8807692307692;-51.292857142857144;25.041379310344837;302.07000000000005;33.72413793103448;144.96666666666667;NA;-104.70333570000001;31.137932586206887;-11.682759000000004;176.54482427586208;-70.41851848148147;31.641669208333354;NA;122.21379000000002;101.02399996000003;170.4655172413793;37.744827586206895;-18.334615384615404;NA;-2.424999999999983;46.42142857142855;80.2142857142857;-20.0310344827586;66.44137931034484;595.6642857142857;-95.38965517241377;-62.25714285714285;-20.625;156.88620689655173;3.623999999999967;-2.219999999999999;-68.82000000000002
1997;-19.32692323076924;-132.06153857692306;-185.31851862962964;-143.87037014814817;29.266667666666677;-94.58846165384615;-99.38214285714287;23.680769230769215;-100.69285714285715;-31.958620689655163;285.06999999999994;-118.47586206896551;148.86666666666665;NA;188.49666929999998;70.13793258620686;-118.082756;29.944829275862077;17.981482518518533;15.241669208333349;-101.991666375;50.01379800000001;185.82400296000003;90.06551724137933;-22.8551724137931;5.4653846153846075;103.5037037037037;3.575000000000017;-111.97857142857143;41.61428571428573;1.2689655172413836;-46.758620689655174;45.46428571428572;351.11034482758623;-27.05714285714285;-71.025;109.2862068965517;447.824;-49.22;68.18
1998;-0.9269232307692334;-95.26153857692307;-150.31851862962964;40.92962985185184;-115.53333233333333;-20.588461653846167;-228.78214285714284;-74.51923076923077;-27.892857142857167;-66.55862068965516;-129.13;118.52413793103449;102.26666666666668;NA;27.496663299999994;-94.86206741379311;-123.882756;172.54482927586207;-60.818518481481476;65.84166920833334;-70.99166337499997;91.01379500000002;141.22400096;-47.934482758620675;-30.8551724137931;-217.9346153846154;124.80370370370366;-86.02499999999998;-211.57857142857142;-82.58571428571429;-152.23103448275862;-52.158620689655166;-21.93571428571431;39.31034482758628;-72.85714285714286;-38.02499999999998;-159.91379310344828;-49.37600000000003;-99.02;-70.02000000000001
1999;2.4730767692307722;206.1384614230769;91.48148137037037;199.72962985185183;12.866667666666672;229.41153834615383;-124.18214285714285;-40.019230769230774;NA;NA;-157.73;6.924137931034494;NA;-49.65925925925927;89.09667329999999;24.3379335862069;73.91724000000002;76.34483027586208;141.78148251851852;31.84167020833334;198.808332625;164.61379499999998;222.42400596;-98.9344827586207;-80.8551724137931;-217.9346153846154;-149.99629629629632;NA;NA;-40.785714285714306;4.168965517241389;NA;207.76428571428573;137.5103448275862;NA;NA;56.68620689655171;249.224;80.78000000000003;-147.82000000000002
2000;-35.32692323076924;55.13846142307696;-53.11851862962965;55.729629851851826;-52.533332333333334;-75.98846165384614;0.21785714285715585;-80.91923076923078;NA;-156.35862068965514;-37.53;8.124137931034483;-130.13333333333333;-41.05925925925928;18.896662299999974;-140.66207141379311;-117.88276;-130.25517372413793;-86.61851948148147;-57.55833179166666;-176.79166537499998;-29.98620600000001;48.42399796000001;NA;NA;NA;NA;NA;NA;NA;NA;89.84137931034482;NA;488.0103448275863;NA;NA;NA;587.424;44.18000000000001;-10.420000000000016
2001;-98.72692323076924;-124.66153857692306;-72.51851862962964;-175.47037014814816;-80.33333233333335;-58.388461653846164;-47.98214285714283;-49.91923076923078;NA;-198.55862068965516;-236.73;-59.075862068965506;-91.53333333333333;-117.45925925925928;43.6966683;4.737934586206876;-70.282757;-76.85517372413793;-106.81851648148147;-123.15833279166665;-266.391668375;-16.38620800000001;-116.37599703999999;40.06551724137927;-78.25517241379309;1.8653846153846132;-82.59629629629632;-20.224999999999994;-64.17857142857144;-95.9857142857143;-186.23103448275862;-30.758620689655174;-181.7357142857143;27.01034482758621;-50.05714285714285;-87.625;NA;-97.57600000000002;-25.620000000000005;-149.82000000000002
2002;-107.72692323076924;-143.06153857692306;-37.518518629629625;85.12962985185186;281.26666766666665;-21.38846165384615;67.81785714285718;17.280769230769238;-134.89285714285717;22.64137931034483;22.669999999999987;-130.4758620689655;-53.93333333333334;-62.459259259259284;7.696667299999973;-8.262065413793124;-74.28276100000002;52.54482527586208;NA;-87.35833579166666;-76.19166737500001;-64.38620800000001;-68.77599504;-106.73448275862069;3.344827586206918;-126.3346153846154;5.003703703703707;-23.024999999999977;74.82142857142858;122.2142857142857;3.768965517241412;-71.55862068965516;NA;5.210344827586255;NA;-131.025;NA;17.024;-32.41999999999999;21.379999999999995
2003;50.47307676923077;97.13846142307696;94.28148137037039;4.929629851851843;316.66666766666674;66.81153834615384;40.31785714285718;-45.71923076923076;117.50714285714287;-198.55862068965516;-43.329999999999984;23.52413793103449;-187.53333333333333;-25.659259259259272;-138.50333270000002;-151.0620684137931;NA;-41.055173724137944;NA;NA;-131.79166537499998;-135.986206;-50.17600404000001;-75.9344827586207;-132.4551724137931;-129.7346153846154;-103.99629629629632;-48.625;7.221428571428561;-59.58571428571429;4.368965517241378;NA;183.46428571428567;-228.9896551724138;-9.657142857142844;-190.225;-30.713793103448296;126.62399999999997;-108.02;86.18
2004;-64.32692323076924;-148.46153857692306;21.681481370370363;-69.27037014814816;107.06666766666669;13.61153834615385;-137.98214285714283;92.28076923076924;1.5071428571428385;-23.15862068965515;126.07000000000002;22.724137931034477;-18.933333333333337;-23.659259259259272;-70.30333370000002;-151.8620674137931;-173.682759;-49.855176724137934;-40.418520481481465;-93.55833179166666;230.808331625;-129.78621;57.424002959999996;41.06551724137927;15.944827586206912;-3.334615384615404;29.403703703703684;-17.024999999999977;53.22142857142856;5.214285714285694;-220.8310344827586;25.241379310344826;10.464285714285722;-151.18965517241378;16.542857142857144;43.17500000000001;-85.51379310344828;-70.976;-43.81999999999999;NA
2005;-59.52692323076924;-50.86153857692307;92.48148137037037;169.12962985185186;NA;NA;-94.98214285714283;121.48076923076923;-178.09285714285716;-27.958620689655135;140.27;124.92413793103447;151.0666666666667;19.14074074074074;187.69667030000002;69.73793558620687;111.51724500000003;-9.455169724137932;-53.218517481481484;-12.758337791666662;-47.99166737499999;138.81378899999999;51.02400496000001;180.4655172413793;157.94482758620688;-76.13461538461539;81.60370370370367;301.975;57.42142857142855;358.61428571428576;-64.63103448275862;182.84137931034485;29.66428571428571;-457.1896551724138;107.74285714285713;63.97500000000002;96.88620689655173;-221.37600000000003;-138.82;97.57999999999998
2006;-101.12692323076924;-130.86153857692307;-78.11851862962963;-69.67037014814817;NA;NA;-6.282142857142844;59.28076923076921;NA;-80.95862068965516;44.07000000000002;-64.27586206896552;-132.93333333333334;-110.45925925925927;-18.703335699999997;-55.6620664137931;71.317241;-0.6551717241379151;-79.21851848148147;121.64166720833336;-194.191667375;166.413796;-179.77600303999998;-175.5344827586207;-57.8551724137931;7.265384615384619;49.403703703703684;-51.224999999999994;83.22142857142856;85.41428571428568;-7.231034482758616;8.641379310344831;-10.335714285714289;-300.38965517241377;71.74285714285713;-65.82499999999999;131.4862068965517;NA;60.379999999999995;64.97999999999999
2007;-106.92692323076923;-176.66153857692308;-58.71851862962963;-132.27037014814817;-173.53333233333333;NA;-159.68214285714285;-151.71923076923076;NA;-198.55862068965516;-193.32999999999998;-169.87586206896552;-147.13333333333333;-214.65925925925927;-176.7033337;-189.2620694137931;-176.88276000000002;68.94482727586205;-85.61851448148147;NA;-138.391668375;-169.386208;-132.77599804;-128.3344827586207;-132.4551724137931;-178.9346153846154;-133.7962962962963;-207.825;-54.97857142857143;-122.58571428571429;-182.8310344827586;-19.158620689655166;-371.3357142857143;-629.3896551724138;-118.45714285714286;-203.825;-113.91379310344828;NA;NA;NA
2008;NA;23.53846142307694;223.88148137037035;-106.47037014814816;-38.333332333333345;69.81153834615384;NA;80.58076923076925;21.907142857142844;97.04137931034487;231.87000000000003;89.12413793103451;18.666666666666657;-40.25925925925927;-120.10333370000001;89.3379325862069;-70.08275800000001;134.74482727586206;92.58148351851852;89.44166720833334;-38.19166637500001;-13.786207000000019;-175.17600204;-51.5344827586207;52.1448275862069;-115.53461538461539;-98.39629629629633;31.975000000000023;-6.5785714285714505;52.014285714285705;-220.8310344827586;56.64137931034483;20.464285714285722;550.4103448275862;76.74285714285713;233.77499999999998;386.8862068965517;NA;-46.22;16.97999999999999
2009;NA;-70.66153857692305;14.281481370370358;-29.270370148148174;250.26666766666668;10.811538346153839;NA;3.2807692307692378;35.00714285714284;-198.55862068965516;-100.13;NA;-148.13333333333333;-134.45925925925928;-57.10333270000001;-53.662067413793096;-178.682758;-20.85517272413793;45.58148251851853;123.24166720833333;20.608335624999995;-28.186207000000024;-16.175999039999994;41.4655172413793;-48.655172413793096;-217.9346153846154;-83.39629629629633;-22.224999999999994;131.62142857142854;6.014285714285705;50.56896551724137;-47.35862068965517;411.46428571428567;722.8103448275863;70.94285714285715;25.774999999999977;165.08620689655172;565.424;-95.82;-16.420000000000016
2010;-28.126923230769236;-69.86153857692307;-82.31851862962964;-98.67037014814817;-37.13333233333333;105.41153834615383;112.21785714285716;96.48076923076923;66.40714285714284;-83.35862068965515;196.47;310.72413793103453;-187.53333333333333;-171.85925925925926;NA;174.93793558620686;NA;NA;NA;NA;NA;NA;NA;300.4655172413793;47.744827586206895;-90.53461538461539;108.80370370370366;NA;153.22142857142856;NA;-44.431034482758605;200.04137931034484;NA;577.2103448275864;148.54285714285714;250.575;78.68620689655171;323.224;111.38;12.579999999999984
2011;-97.12692323076924;NA;27.481481370370346;-113.47037014814816;-48.533332333333334;-23.588461653846167;-177.68214285714285;-70.41923076923078;-0.09285714285715585;-27.958620689655163;-86.92999999999998;-33.87586206896552;-31.133333333333354;33.74074074074073;NA;13.53793358620689;-85.68275700000001;-14.655170724137918;-9.01851648148147;39.24166820833332;-125.791667375;-51.586207;NA;-153.7344827586207;-7.25517241379309;-164.9346153846154;-165.7962962962963;-104.82499999999999;-157.97857142857143;-167.78571428571428;-85.83103448275861;-4.158620689655152;-60.1357142857143;-101.38965517241377;67.14285714285714;-84.225;181.2862068965517;120.82400000000001;-147.01999999999998;104.38
2012;NA;-46.061538576923056;34.68148137037036;-42.87037014814817;17.86666766666667;NA;26.517857142857167;133.18076923076922;17.407142857142844;-116.75862068965516;NA;NA;-85.93333333333334;-67.25925925925927;124.89666930000001;122.3379335862069;63.117243;123.34482727586209;195.98148351851856;16.041668208333334;90.00833162499998;-1.9862070000000074;24.42400096;107.86551724137928;91.74482758620692;-70.13461538461539;-64.99629629629632;43.17500000000001;-12.77857142857144;6.6142857142857;-97.4310344827586;73.44137931034484;-71.33571428571429;318.8103448275863;148.54285714285714;215.175;194.2862068965517;NA;NA;NA
