yy;abruzzo_2168;abruzzo_2171;abruzzo_2;abruzzo_1112;abruzzo_1961;abruzzo_2135;aeronautica_6773;aeronautica_6779;aeronautica_6841;lazio_240;lazio_275;lazio_282;lazio_285;lazio_289;marche_101;marche_103;marche_108;marche_110;marche_124;marche_128;marche_142;marche_152;marche_502;toscana_10;toscana_12;toscana_20;toscana_25;toscana_68;toscana_75;toscana_106;toscana_121;toscana_148;toscana_198;toscana_221;toscana_289;toscana_291;toscana_298;toscana_349;toscana_767;toscana_860
1971;NA;NA;NA;NA;NA;NA;0.2622956094481861;-1.2175130478121545;-2.4484162672422594;-0.2167081606073893;-0.4765744112995307;-0.5876797321798151;0.8316541539031554;-1.3625319353395682;-1.9490189541818648;-1.2206759854472988;-2.4502667680087207;-1.873221098982719;-0.7890771859980923;-0.8482092302013404;-1.1182673828454632;-1.387020053640729;-0.20315398202824753;-1.013232298435577;-0.25106501863857034;-2.8842251710613453;-0.8039004354488188;-0.3680013094831551;-1.0462227499651284;0.8501223828148472;0.6849313455614716;0.3428563714021422;-0.07626673370462456;-2.555605333588275;-0.9193077446115208;-0.32253851886749807;-0.9438690234366298;-0.4947049608886154;-1.2269865801230573;-0.5876477810095864
1972;NA;NA;NA;NA;NA;NA;-2.4314772843247052;-0.7864720298075518;-0.4784579339089259;-1.106273607708168;1.7647299365265567;NA;-1.8138665627821755;-2.0543572432902977;-2.08197393205797;-1.3841065383899558;0.06367592774226694;0.3769400897105619;-0.73349755444446;-0.5351615992489593;-0.867267916464364;-1.9899823012916293;-0.3801381673841089;-1.1409541116862556;0.6690016177388323;-1.4074830896133808;-1.4269561948031857;-1.0751982791801247;-1.604928021223305;-3.001510250114028;0.8104022710323964;-0.2472535187077476;-3.5928529557318285;-0.8402510283108384;-0.8899109192146959;0.26409151776253736;-1.018472198039806;0.17460013015560705;-1.2294557159255248;-1.4899050625629844
1973;NA;NA;NA;NA;NA;NA;0.16506649447713606;-0.7433457905478029;-1.540549887931915;-0.7152156232939557;0.9025922553671357;-1.8580094025094862;-1.9878111760884902;-0.5474746521971792;0.44593754581813627;2.4405492672253626;1.2439568134306747;1.1977321172334978;0.7043446029629461;1.5178971889863355;1.7751905050050052;3.314124109784137;1.1679799969097857;0.3771903874927265;-1.582783328497725;1.542881056044882;0.7640245245145749;-0.621354968019741;-1.0009925709369956;-0.9289983467346303;-0.561953230536588;0.8296984766653015;-0.6514043123209774;2.21075011010743;0.4214736961699206;-2.936009696812361;-0.9289483885159964;0.178690484245962;1.5878282346917576;-1.6266231908456543
1974;0.11752140917942633;0.18698077479746544;1.208395205121505;-0.46511329311572425;1.6210883931638147;-0.8658533143874863;-3.128180581028004;-0.9392551887898577;-1.813054425136996;0.500286864268233;1.1169320822069633;0.3876696098361929;NA;-0.07384827857080722;-1.4004835383923897;-1.0293303231360813;-1.3741965759301689;-1.3711225533547386;NA;-0.8797497874842524;-0.6917285054221232;-1.9774548132421774;-0.1963578568586044;-1.988367904789703;0.01255000483560842;-1.1093042016198282;-3.386001077123929;-1.7918649458467915;-2.548693105696353;-2.872458262346444;-2.1373197366896113;-2.2919262372935103;-3.704640635476194;-4.673377640461652;-1.1281574945571604;-0.8964240305189701;2.8229356694550187;-3.2262794648987434;-1.6010606541971306;-2.6066371427117145
1975;-0.018877844298602398;0.5959333578538519;0.7347214253320011;-0.5619682677306148;-0.06285213963077751;-1.6713459034610354;0.12980842996100783;-0.0680361930245823;-0.33927274872374014;0.5474903274716976;0.06866368393856348;-0.11356495806504263;0.3681357688995508;-0.024572554295081872;-0.41937950296235194;-0.5593023188449457;-1.4628202569124653;-1.2557390093487815;-0.6879949446561007;-1.1738675051313114;-1.215680647615157;0.021434065924488266;0.05484605721906455;-0.1976395444800616;-0.21437307208746947;0.43042182577743304;-0.8783291194519709;0.30573464557302366;1.1972027460247396;1.3801932528050713;-0.6339497733196477;0.6839522618131024;3.2414176573759903;1.1595828094435987;5.901473696169921;-0.307062328391309;2.8521627225951143;0.8870013557643812;0.24014890979724335;0.6688522189904109
1976;-0.09016355327262904;-0.34506837404996205;1.1895555820103088;0.4879295932683618;1.530536948603899;-0.3958697463181782;1.4964926404873236;0.5532795964491015;-2.190315539086919;1.195970713065483;-2.0397819584693426;0.5097325329743843;0.1319498369309482;0.7231547184321911;0.7685827393665221;1.5924648155386176;2.961825212469135;-0.5552504968015892;2.114818962053855;1.3217474643874052;1.8680548782053066;-0.09980778211472696;3.1126354809032755;0.4196665779689166;0.8888320561176588;1.844883220547045;-0.3969217120445645;-0.35725569544806746;1.598509691506445;-0.10999871542087725;0.09916059457332871;1.4246745532203242;0.24117646999194875;-1.6402949336947366;1.8833618080580319;0.15031472078901764;-1.840527335884417;0.3276428651983423;0.10543123094644002;-0.05632425159782173
1977;-0.4230369803992122;0.0754536364603613;-0.27287345314901046;-0.08028401799377427;-2.736609703787405;-1.204399145827983;-1.4524856876860515;-1.5644046140772137;-1.9588116754055243;-1.8162033318101987;0.9728083047498526;-1.336490415167713;-0.18939847767579288;-0.9043572432902973;-1.2280624441818642;0.4129431064081803;0.36302371469878914;-0.32805755381913393;0.2609469146913419;-0.21985930855128544;-0.9954586668397383;-0.7878774563759823;0.33230049812815743;-1.7796061493038113;-1.9967833284977257;0.020832784681541483;-2.827373324947791;-2.7106033502994826;0.3700998660377959;-1.1819820718702534;-1.5302959271658008;-2.0746694017937335;0.7177607879296524;2.6432983779425676;-3.6514866767904524;0.4608988366572344;-0.7956150551826617;3.1195602205702446;-1.947525300661777;-2.29409514943064
1978;0.20572530843107373;0.21137710216031458;0.8491132398064103;0.9437672738010985;2.445581504947535;-1.5418842413181792;-1.6113092170978156;0.257825474418361;0.12641925907352913;2.0426201976015665;-0.5669590266841471;-0.31923389230540344;2.0697564519016716;0.5977372787290349;1.5588777594933507;2.852981241143011;0.3421671269990494;-0.8098350525778226;0.004440844113387854;NA;0.7866914713880409;0.37602345360564726;3.3276793238857323;0.2507174254265436;-0.3890441980629431;2.1607792498051452;0.08434144585017123;0.548106937939524;0.6096468152522636;-1.517091030708027;-0.46779592716580076;-0.4192795509279552;4.226989504883328;-0.9305719962140486;-1.3810904063941827;-0.21525904970278376;-0.9842570304913032;-2.076495748663044;-2.3606566137930898;-1.9075287333905404
1979;0.09383643372737183;1.308615361396022;-0.1311510135610252;-0.8924506636187735;-0.0631890212605235;-0.4578670237975171;-0.3142212730092897;-0.7232328969054969;1.3090626653420099;1.966041250233145;2.23785857839119;0.5832949453166005;1.3043515223242075;2.0007304760079467;-0.06604479931460716;3.0082148580386168;0.8931702577333951;-0.7090882160998362;0.22493026112621273;NA;0.7487674181315978;2.6312631492578227;0.07110340325866815;-0.6441516038492647;1.1958833381689402;2.301214389378215;-0.04924029611536085;1.3255666516818927;2.0015461287534073;1.6806770511849098;0.7113776265532064;1.0645955018369246;4.1953593645238065;5.987236222964036;0.5604369068722619;3.6764328172397587;1.944801611484003;3.4763095318650077;0.6452994990595755;0.6098522189904134
1980;-0.4321635692726291;0.008002680774087167;0.8098351422547001;-1.7594961373877132;0.8634889143704889;-1.3352413147608022;-2.4784818926196373;NA;-1.0158993753503687;1.3448929248742925;0.7211528614277434;-0.03873229407575174;-0.4843984776757928;0.17239714267461537;0.19489408494857052;1.9387830614477064;1.6723962729432529;-0.49645443322521743;0.20739603644918425;-0.6360922626152954;0.9730098117102397;NA;-2.8335461496436807;0.6624941641758131;0.950493267246955;3.904352917516743;0.7889956433273362;3.2580281022815516;0.06583535649565952;0.5735187491478086;0.9074421680722935;1.1528563714021427;0.4781574692882202;0.2256532701482037;1.672755747451971;1.7275911369552261;0.8150516114840034;0.6246966286392048;-0.9246215645050277;0.9825794917176847
