yy;abruzzo_2168;abruzzo_2171;abruzzo_2;abruzzo_1112;abruzzo_1961;abruzzo_2135;aeronautica_6773;aeronautica_6779;aeronautica_6841;lazio_240;lazio_275;lazio_282;lazio_285;lazio_289;marche_101;marche_103;marche_108;marche_110;marche_124;marche_128;marche_142;marche_152;marche_502;toscana_10;toscana_12;toscana_20;toscana_25;toscana_68;toscana_75;toscana_106;toscana_121;toscana_148;toscana_198;toscana_221;toscana_289;toscana_291;toscana_298;toscana_349;toscana_767;toscana_860
1981;-1.03846153846154;NA;-0.7037037037037024;-7.296296296296298;-5.851851851851851;2.03846153846154;-4.821428571428573;NA;-4.714285714285715;-3.068965517241381;-6.966666666666665;-4.931034482758619;-3.814814814814813;-3.333333333333332;2.7666666666666657;1.137931034482758;-0.5172413793103452;-3;-2.0740740740740726;NA;0.9166666666666643;1.5172413793103452;-3.5600000000000023;-3.275862068965516;0.5862068965517224;5.307692307692307;8.370370370370374;4.75;-1.642857142857146;6.928571428571427;2.275862068965516;2.6896551724137936;-17;-7.551724137931032;-3;2.2857142857142847;-8.793103448275861;-9.759999999999998;1.9333333333333336;3.6000000000000014
1982;-4.03846153846154;-3.6538461538461533;-6.703703703703702;-3.2962962962962976;-4.851851851851851;-4.96153846153846;-6.821428571428573;NA;0.2857142857142847;-0.06896551724138078;-3.966666666666665;-10.93103448275862;1.185185185185187;0.6666666666666679;5.766666666666666;9.137931034482758;15.482758620689655;9;0.9259259259259274;NA;-6.083333333333336;2.517241379310345;NA;1.724137931034484;3.5862068965517224;4.307692307692307;2.370370370370374;-0.25;1.357142857142854;-4.071428571428573;1.275862068965516;-6.310344827586206;4;11.448275862068968;12;1.2857142857142847;5.206896551724139;NA;-7.066666666666666;5.600000000000001
1983;-3.03846153846154;-1.6538461538461533;-2.7037037037037024;2.7037037037037024;17.14814814814815;3.03846153846154;-5.821428571428573;-9.73076923076923;-2.7142857142857153;-5.068965517241381;-1.966666666666665;-9.93103448275862;-3.814814814814813;-5.333333333333332;-5.233333333333334;-9.862068965517242;-5.517241379310345;-10;2.9259259259259274;-12.208333333333332;1.9166666666666643;-11.482758620689655;-9.560000000000002;-6.275862068965516;-8.413793103448278;-2.6923076923076934;-2.629629629629626;-3.25;-7.642857142857146;-8.071428571428573;-8.724137931034484;-4.310344827586206;-10;-11.551724137931032;0;-6.714285714285715;0.2068965517241388;-16.759999999999998;-4.066666666666666;0.6000000000000014
1984;NA;11.346153846153847;0.2962962962962976;-6.296296296296298;3.148148148148149;NA;4.178571428571427;12.26923076923077;14.285714285714285;10.93103448275862;11.033333333333335;2.068965517241381;13.185185185185187;11.666666666666668;13.766666666666666;11.137931034482758;12.482758620689655;1;-1.0740740740740726;NA;5.916666666666664;2.517241379310345;NA;5.724137931034484;6.586206896551722;18.307692307692307;15.370370370370374;12.75;13.357142857142854;10.928571428571427;14.275862068965516;14.689655172413794;9;18.448275862068968;4;4.285714285714285;11.206896551724139;3.240000000000002;13.933333333333334;15.600000000000001
1985;-5.03846153846154;-1.6538461538461533;-0.7037037037037024;-6.296296296296298;-7.851851851851851;-5.96153846153846;-8.821428571428573;-11.73076923076923;3.2857142857142847;-6.068965517241381;-8.966666666666665;-9.93103448275862;0.1851851851851869;-4.333333333333332;0.7666666666666657;-5.862068965517242;-4.517241379310345;NA;-4.074074074074073;NA;-2.0833333333333357;-6.482758620689655;NA;-3.275862068965516;-11.413793103448278;-19.692307692307693;-14.629629629629626;-9.25;-5.642857142857146;-9.071428571428573;-7.724137931034484;-3.3103448275862064;-8;-6.551724137931032;-4;-6.714285714285715;-5.793103448275861;NA;-5.066666666666666;-7.399999999999999
1986;0.9615384615384599;-0.6538461538461533;2.2962962962962976;-2.2962962962962976;0.1481481481481488;0.0384615384615401;2.178571428571427;4.26923076923077;4.285714285714285;4.931034482758619;-0.966666666666665;7.068965517241381;-1.814814814814813;1.6666666666666679;8.766666666666666;-1.862068965517242;-2.517241379310345;1;-2.0740740740740726;-1.2083333333333321;NA;-3.482758620689655;-3.5600000000000023;6.724137931034484;-0.4137931034482776;-6.692307692307693;-1.6296296296296262;-1.25;-5.642857142857146;-5.071428571428573;-0.724137931034484;-7.310344827586206;-7;-4.551724137931032;3;-11.714285714285715;-3.793103448275861;NA;-2.0666666666666664;-2.3999999999999986
1987;-1.03846153846154;-1.6538461538461533;-3.7037037037037024;0.7037037037037024;-1.8518518518518512;-4.96153846153846;-5.821428571428573;0.26923076923077005;4.285714285714285;2.931034482758619;-0.966666666666665;1.0689655172413808;2.185185185185187;-9.333333333333332;3.7666666666666657;5.137931034482758;5.482758620689655;0;-1.0740740740740726;-0.20833333333333215;-9.083333333333336;1.5172413793103452;NA;2.724137931034484;6.586206896551722;0.3076923076923066;-1.6296296296296262;-2.25;-8.642857142857146;-10.071428571428573;1.275862068965516;-2.3103448275862064;-3;3.448275862068968;2;7.285714285714285;3.206896551724139;NA;-6.066666666666666;1.6000000000000014
1988;-7.03846153846154;-10.653846153846153;-2.7037037037037024;8.703703703703702;1.1481481481481488;0.0384615384615401;NA;NA;4.285714285714285;-8.06896551724138;-9.966666666666665;1.0689655172413808;-9.814814814814813;-6.333333333333332;-13.233333333333334;-13.862068965517242;-13.517241379310345;-5;NA;-1.2083333333333321;NA;-10.482758620689655;-14.560000000000002;-9.275862068965516;2.5862068965517224;1.3076923076923066;-6.629629629629626;-8.25;-9.642857142857146;1.928571428571427;-6.724137931034484;-4.310344827586206;-3;-13.551724137931032;-7;-10.714285714285715;-7.793103448275861;-16.759999999999998;-0.06666666666666643;-2.3999999999999986
1989;4.96153846153846;-6.653846153846153;3.2962962962962976;8.703703703703702;2.148148148148149;-2.96153846153846;2.178571428571427;3.26923076923077;-2.7142857142857153;-1.0689655172413808;-5.966666666666665;-2.931034482758619;-12.814814814814813;-1.3333333333333321;-3.2333333333333343;-5.862068965517242;-5.517241379310345;1;-3.0740740740740726;-0.20833333333333215;NA;-2.482758620689655;NA;-5.275862068965516;-4.413793103448278;NA;-2.629629629629626;2.75;-8.642857142857146;-10.071428571428573;-3.724137931034484;-4.310344827586206;-14;-3.551724137931032;-5;-8.714285714285715;-3.793103448275861;-11.759999999999998;-1.0666666666666664;-6.399999999999999
1990;-9.03846153846154;-8.653846153846153;-5.703703703703702;-1.2962962962962976;-10.851851851851851;-4.96153846153846;11.178571428571427;-9.73076923076923;3.2857142857142847;4.931034482758619;-4.966666666666665;3.068965517241381;NA;6.666666666666668;-9.233333333333334;NA;NA;-5;NA;-0.20833333333333215;-7.083333333333336;-6.482758620689655;-11.560000000000002;-10.275862068965516;-4.413793103448278;NA;-3.629629629629626;-5.25;-6.642857142857146;-2.071428571428573;-5.724137931034484;-8.310344827586206;-11;-11.551724137931032;-1;-3.7142857142857153;-2.793103448275861;-5.759999999999998;6.933333333333334;-7.399999999999999
