yy;aeronautica_6709;aeronautica_6721;aeronautica_6729;aeronautica_6768;aeronautica_6769;bolzano_5;bolzano_23;bolzano_102;bolzano_150;bolzano_172;emiliaromagna_9573;emiliaromagna_14158;emiliaromagna_14246;emiliaromagna_14271;emiliaromagna_9177;emiliaromagna_9230;emiliaromagna_9578;friuliveneziagiulia_2;friuliveneziagiulia_7;friuliveneziagiulia_12;friuliveneziagiulia_14;friuliveneziagiulia_15;friuliveneziagiulia_21;friuliveneziagiulia_47;liguria_5884;liguria_14437;lombardia_6031;piemonte_5649;trentino_6510;trentino_6541;trentino_6638;trentino_6576;trentino_6598;trentino_6615;valledaosta_26;valledaosta_44;valledaosta_83;veneto_5677;veneto_5720;aeronautica_6771
1981;12.68507462686567;10.561333333333334;11.12625;10.104347826086958;8.414102564102564;9.088095238095239;9.781720430107528;7.689719626168224;10.26372549019608;9.003658536585366;14.281481481481482;10.18235294117647;9.368571428571428;11.4;7.486567164179105;21.047169811320753;10.419148936170213;20.160999999999998;NA;12.6010989010989;13.065420560747663;13.585882352941177;14.794545454545455;12.31743119266055;11.1;14.338095238095239;17.223684210526315;20.89450549450549;12.721348314606741;10.316279069767443;13.671287128712871;13.058241758241758;12.010526315789473;16.426315789473687;15.570526315789474;25.53333333333333;14.292134831460674;10.203296703296703;11.313333333333333;NA
1982;8.997260273972602;12.321111111111112;10.831395348837209;11.237037037037037;9.280263157894737;8.174725274725274;6.964705882352941;7.961261261261262;10.845454545454546;9.441176470588236;11.035643564356434;10.249382716049384;9.295238095238096;8.94186046511628;7.7844155844155845;19.989473684210527;13.752830188679244;15.720183486238533;NA;11.81868131868132;17.663366336633665;13.10752688172043;21.17924528301887;12.269747899159663;14.7;NA;NA;NA;10.77659574468085;8.544642857142858;12.354954954954955;15.818478260869565;10.758024691358024;10.731764705882354;7.341176470588235;12.884090909090908;8.81590909090909;NA;9.694666666666667;9.340000000000002
1983;8.310666666666666;9.863157894736842;11.657377049180328;7.849275362318841;5.104347826086956;9.750617283950616;9.064935064935066;7.422448979591836;8.693;7.098717948717949;9.39240506329114;9.50344827586207;6.97;8.287878787878787;5.808695652173913;16.027722772277226;9.138095238095238;13.75686274509804;NA;10.194871794871796;11.5;10.411538461538461;17.849397590361445;10.813333333333334;12.827272727272728;NA;12.736263736263735;16.585507246376814;10.684931506849315;7.095145631067961;13.87741935483871;13.731428571428571;8.88450704225352;12.837681159420288;9.793103448275861;12.847058823529412;9.270329670329671;NA;10.098275862068967;13.896153846153847
1984;11.177922077922078;9.875;9.582075471698113;NA;7.4375;7.172972972972972;7.385416666666667;7.7846153846153845;7.591089108910891;8.014666666666667;11.15042735042735;11.217977528089888;7.583132530120482;9.692;8.253191489361702;16.83941605839416;8.39090909090909;20.869421487603304;13.30924369747899;11.18623853211009;15.00990990990991;11.851785714285715;17.788392857142856;11.268217054263566;12.373684210526315;14.584745762711865;14.754000000000001;16.56179775280899;11.090196078431372;9.787096774193548;12.676635514018692;12.564077669902911;10.66;12.624719101123594;8.8017094017094;14.65111111111111;8.952;9.211224489795919;9.587628865979381;11.422535211267606
1985;7.828813559322033;11.335526315789474;9.193975903614458;6.249295774647887;7.533823529411764;7.874666666666667;8.272916666666667;9.019387755102041;10.343157894736843;7.866666666666667;8.644186046511628;8.092105263157896;7.003125;6.187951807228916;6.009836065573771;16.4078431372549;9.063736263736264;16.835849056603774;10.74375;11.676666666666668;15.126666666666667;12.010989010989011;15.5;13.282758620689656;12.154098360655738;NA;NA;12.516049382716048;11.830379746835444;8.311627906976744;14.074000000000002;12.721176470588235;10.594871794871795;12.065116279069766;8.843478260869565;11.478947368421052;9.878947368421052;7.947747747747748;9.43235294117647;11.468
1986;9.232467532467533;8.549367088607594;10.602500000000001;7.135897435897436;7.957692307692308;8.375581395348837;7.064893617021277;7.041904761904762;8.882857142857143;8.354545454545454;12.240909090909092;9.85679012345679;NA;9.472727272727273;NA;NA;11.872;16.238834951456308;10.242222222222221;12.00952380952381;15.623255813953488;13.965;15.052272727272726;11.023684210526316;10.637096774193548;NA;NA;17.06756756756757;9.903529411764705;8.727102803738317;13.198039215686276;13.083505154639175;10.280851063829788;10.269565217391303;12.189473684210526;16.08705882352941;12.714606741573032;NA;9.954054054054055;9.732142857142858
1987;9.313559322033898;8.536470588235295;12.251612903225807;9.814814814814815;11.250588235294117;7.484782608695652;8.497087378640778;9.690721649484535;11.510576923076922;9.714634146341464;13.320408163265308;9.872727272727273;8.476470588235294;9.588636363636363;8.23235294117647;18.335593220338982;10.354545454545455;21.57586206896552;14.744791666666666;14.302083333333334;13.522222222222222;17.696703296703298;24.253636363636364;14.491269841269842;NA;13.935164835164834;19.032941176470587;17.757746478873237;11.889583333333334;10.708163265306123;13.932432432432432;12.930097087378641;10.545238095238094;11.406521739130437;10.523076923076925;16;11.091764705882353;NA;9.867567567567567;13.701754385964913
1988;NA;NA;NA;NA;5.631666666666666;8.197435897435897;7.282608695652174;7.544444444444444;10.262105263157894;9.237837837837839;9.985;6.816129032258065;8.35925925925926;6.53015873015873;6.203508771929825;15.007079646017699;7.232941176470588;16.455555555555556;12.393406593406594;12.89642857142857;15.247524752475247;12.45111111111111;19.420388349514564;10.061946902654867;11.93448275862069;12.602469135802469;15.219801980198021;16.665060240963857;8.288;8.614285714285714;10.276190476190477;10.85;9.822535211267605;9.353684210526316;8.870175438596492;13.189361702127659;8.473737373737373;7.969791666666667;9.491249999999999;NA
1989;8.558333333333334;12.4;10.194444444444445;NA;9.622222222222224;7.574285714285715;8.632558139534883;7.17962962962963;9.933695652173913;7.729113924050633;11.225882352941177;9.109859154929577;9.533333333333333;9.453968253968254;9.524137931034483;18.369811320754717;11.563218390804598;19.220183486238533;10.791304347826086;10.006521739130434;14.205940594059406;11.131868131868131;16.854368932038835;12.345454545454546;11.896296296296295;12.279569892473118;15.43298969072165;NA;10.105882352941176;9.914285714285715;12.376595744680852;13.36019417475728;11.2225;12.589873417721519;8.939325842696629;12.934328358208955;8.047619047619047;10.27319587628866;11.544444444444444;11.035555555555556
1990;8.22258064516129;9.456338028169014;12.863999999999999;7.484285714285714;7.250704225352112;8.220689655172414;7.462921348314607;8.801851851851852;11.21875;8.004999999999999;10.745263157894737;10.923333333333334;9.964516129032257;8.481081081081081;8.76;16.36;8.229126233009708;16.34375;11.448936170212766;12.535353535353535;15.782242990654206;11.880412371134021;17.50566037735849;11.84424778761062;10.74920634920635;12.17029702970297;16.31529411764706;10.340425531914894;9.6292682926829265;9.489583333333334;10.601785714285715;11.555813953488371;10.509090909090908;10.113043478260868;9.21923076923077;11.04225352112676;11.01645569620253;8.259782608695652;10.057894736842105;9.738888888888889
