yy;aeronautica_6709;aeronautica_6721;aeronautica_6729;aeronautica_6768;aeronautica_6769;bolzano_5;bolzano_23;bolzano_102;bolzano_150;bolzano_172;emiliaromagna_9573;emiliaromagna_14158;emiliaromagna_14246;emiliaromagna_14271;emiliaromagna_9177;emiliaromagna_9230;emiliaromagna_9578;friuliveneziagiulia_2;friuliveneziagiulia_7;friuliveneziagiulia_12;friuliveneziagiulia_14;friuliveneziagiulia_15;friuliveneziagiulia_21;friuliveneziagiulia_47;liguria_5884;liguria_14437;lombardia_6031;piemonte_5649;trentino_6510;trentino_6541;trentino_6638;trentino_6576;trentino_6598;trentino_6615;valledaosta_26;valledaosta_44;valledaosta_83;veneto_5677;veneto_5720;aeronautica_6771
1984;-133.17241379310343;-72.7642857142857;3.822222222222223;NA;-32.603333333333325;-20.77000000000001;-40.575862068965534;-41.66333333333333;-130.49666666666667;-82.8142857142857;-29.51034482758621;-35.76666666666668;-44.22068965517241;9.655172413793082;-65.07586206896552;-234.07307692307694;-208.28;323.24333333333334;143.98076923076923;-145.348;-42.343333333333305;-9.576666666666654;-173.67857142857144;-82.41;-166;-122.744;-96.18333333333334;4.229629629629642;69.36896551724138;27.565517241379325;-115.62857142857143;-16.231034482758616;-129.90769230769232;79.23703703703706;-175.94666666666666;-127.74000000000001;-70.94666666666666;-70.56153846153848;11.308333333333337;-123.97407407407408
1985;-81.47241379310344;-47.66428571428571;-81.07777777777775;-150.88799999999998;-103.40333333333334;-14.469999999999999;-29.575862068965534;52.93666666666667;69.10333333333335;-4.714285714285694;-271.5103448275862;-99.16666666666669;-106.22068965517241;-190.5448275862069;-147.87586206896552;-133.67307692307696;-242.88;-407.8566666666667;-129.81923076923076;-55.34800000000001;-5.443333333333271;23.623333333333335;-184.47857142857146;-52.60999999999996;-33.400000000000006;NA;NA;-210.17037037037034;-24.031034482758628;-174.2344827586207;143.37142857142857;-63.33103448275858;-103.90769230769232;31.637037037037032;-127.94666666666666;-342.94000000000005;-124.34666666666666;-35.761538461538464;-50.89166666666665;-25.774074074074093
1986;-87.37241379310345;-162.0642857142857;91.82222222222222;-116.68799999999999;-71.60333333333334;-53.170000000000016;-153.57586206896553;-71.86333333333332;20.603333333333353;-41.714285714285694;57.88965517241377;9.033333333333331;NA;-73.94482758620691;NA;NA;20.519999999999982;-266.75666666666666;-115.81923076923076;-24.548000000000002;153.55666666666673;130.62333333333333;-180.47857142857146;-14.20999999999998;-174.6;NA;NA;-59.77037037037036;-98.63103448275862;7.9655172413793025;-158.62857142857143;34.368965517241406;14.292307692307674;36.437037037037044;205.25333333333333;12.659999999999968;166.45333333333332;NA;80.10833333333332;-98.57407407407408
1987;-26.17241379310346;-162.6642857142857;64.2222222222222;110.31200000000001;159.99666666666664;40.72999999999999;67.22413793103448;131.23666666666668;81.60333333333335;108.58571428571429;181.2896551724138;-54.366666666666674;-71.42068965517242;0.45517241379309326;-80.07586206896552;142.52692307692303;8.52000000000001;106.94333333333338;68.58076923076925;108.05199999999996;-61.043333333333294;433.22333333333336;605.9214285714286;123.58999999999997;NA;-132.144;35.21666666666664;164.62962962962968;58.768965517241355;146.96551724137933;109.37142857142857;-49.33103448275858;-113.90769230769232;173.63703703703703;78.05333333333334;73.25999999999993;-87.74666666666667;NA;-146.09166666666664;74.22592592592594
1988;NA;NA;NA;NA;-167.40333333333334;30.829999999999984;-62.575862068965534;-1.5633333333333326;16.50333333333336;30.985714285714295;-162.91034482758621;-177.76666666666668;8.379310344827587;-190.5448275862069;-45.87586206896552;39.926923076923;-207.88;-60.556666666666615;52.180769230769215;-59.948000000000036;17.156666666666695;33.82333333333332;137.52142857142854;-63.210000000000036;-45.19999999999999;-235.544;62.41666666666663;205.2296296296297;-110.0310344827586;-48.83448275862068;-132.62857142857143;-183.4310344827586;-154.90769230769232;-114.36296296296297;-139.14666666666668;-66.94;-197.54666666666668;-114.36153846153846;-15.991666666666646;NA
1989;-77.57241379310344;24.935714285714283;-110.57777777777777;NA;74.79666666666665;-71.37;19.82413793103447;-99.06333333333332;-93.79666666666665;-82.9142857142857;5.289655172413802;33.23333333333332;61.97931034482758;-11.144827586206901;133.12413793103448;20.526923076923026;23.319999999999993;200.0433333333333;-198.21923076923076;-137.14800000000002;-113.64333333333332;-212.77666666666667;-127.27857142857147;-37.81;39.599999999999994;-113.344;22.816666666666663;NA;-82.83103448275861;15.365517241379308;-97.22857142857146;231.26896551724144;-13.707692307692298;100.63703703703703;-81.94666666666666;-236.54000000000002;-113.94666666666666;-84.66153846153847;123.00833333333335;-36.77407407407409
1990;-95.37241379310345;-71.66428571428571;274.8222222222222;-31.687999999999988;-119.40333333333334;26.129999999999995;-64.57586206896553;72.13666666666668;-48.096666666666664;-57.3142857142857;-74.91034482758621;-23.166666666666686;100.57931034482758;-82.5448275862069;-28.275862068965523;140.3269230769231;-57.28;-27.656666666666638;74.68076923076922;-181.14800000000002;179.4566666666667;58.623333333333335;124.12142857142857;113.38999999999999;-223.6;4.456000000000017;87.61666666666667;-361.3703703703703;-65.63103448275862;21.765517241379314;-78.62857142857143;-126.9310344827586;41.092307692307685;43.237037037037055;-71.94666666666666;-352.94;21.153333333333336;-72.96153846153845;64.30833333333334;-128.97407407407408
1991;51.427586206896564;63.33571428571429;-49.377777777777766;5.912000000000006;37.79666666666668;-15.370000000000005;-90.17586206896553;53.23666666666668;-36.396666666666675;-111.7142857142857;-25.910344827586215;48.23333333333332;65.57931034482758;-89.5448275862069;-0.8758620689655174;-32.27307692307693;201.12;-256.45666666666665;-39.019230769230774;37.851999999999975;-129.8433333333333;-1.9766666666666879;-122.27857142857147;-154.61;-22.19999999999999;-210.94400000000002;-125.58333333333334;-53.97037037037035;-88.43103448275863;-14.83448275862068;-13.328571428571422;NA;-77.3076923076923;-163.96296296296296;3.853333333333353;324.66;-83.34666666666666;-204.3615384615385;10.808333333333337;31.125925925925912
1992;-53.572413793103436;92.53571428571428;32.22222222222226;-102.28799999999998;59.19666666666666;-1.7700000000000102;92.8241379310345;-14.963333333333338;69.90333333333336;5.8857142857143;-17.110344827586204;14.633333333333326;-46.42068965517241;57.255172413793105;-9.075862068965506;413.526923076923;238.92000000000002;281.9433333333334;92.58076923076925;NA;-81.24333333333334;-172.37666666666667;-70.47857142857146;-83.41;63.400000000000006;130.05599999999998;101.21666666666664;-158.37037037037032;166.56896551724137;52.16551724137932;-24.428571428571445;276.6689655172414;241.89230769230767;50.03703703703707;151.25333333333333;233.25999999999993;-155.74666666666667;39.438461538461496;154.10833333333332;-47.57407407407409
1993;8.227586206896547;88.73571428571432;-79.57777777777777;NA;-37.80333333333334;96.53;26.624137931034483;64.03666666666669;5.803333333333342;81.4857142857143;-227.7103448275862;-91.56666666666668;-37.42068965517241;-120.1448275862069;-115.87586206896552;-221.67307692307696;-145.07999999999998;-147.05666666666662;-155.61923076923077;NA;155.15666666666664;-89.37666666666667;-326.47857142857146;34.389999999999986;78.4;164.65599999999995;134.61666666666667;416.02962962962965;-95.83103448275861;NA;100.17142857142858;-182.33103448275858;-36.30769230769232;-147.56296296296296;143.25333333333333;415.06;120.45333333333332;33.23846153846151;-129.69166666666666;122.02592592592592
