yy;aeronautica_6709;aeronautica_6721;aeronautica_6729;aeronautica_6768;aeronautica_6769;bolzano_5;bolzano_23;bolzano_102;bolzano_150;bolzano_172;emiliaromagna_9573;emiliaromagna_14158;emiliaromagna_14246;emiliaromagna_14271;emiliaromagna_9177;emiliaromagna_9230;emiliaromagna_9578;friuliveneziagiulia_2;friuliveneziagiulia_7;friuliveneziagiulia_12;friuliveneziagiulia_14;friuliveneziagiulia_15;friuliveneziagiulia_21;friuliveneziagiulia_47;liguria_5884;liguria_14437;lombardia_6031;piemonte_5649;trentino_6510;trentino_6541;trentino_6638;trentino_6576;trentino_6598;trentino_6615;valledaosta_26;valledaosta_44;valledaosta_83;veneto_5677;veneto_5720;aeronautica_6771
1981;4.103448275862068;-4.392857142857142;-1.7037037037037024;-4.640000000000001;4.399999999999999;4.300000000000001;1.5517241379310356;-4.633333333333333;2.06666666666667;0.7857142857142847;-2.2068965517241352;-0.966666666666665;-2.241379310344829;5.206896551724139;-4.620689655172413;1;-1.2333333333333343;-8.06666666666667;NA;-1.4399999999999977;-3.56666666666667;-2.633333333333333;-14.42857142857143;-7.5;-8.620689655172413;-7.68;-10.375;4.037037037037038;3.551724137931032;-2.517241379310345;-6.285714285714285;1.8965517241379288;1.3076923076923066;5.481481481481481;3.9333333333333336;2.8333333333333357;7.133333333333333;-8.692307692307693;-3.125;NA
1982;-3.8965517241379324;4.607142857142858;-2.7037037037037024;10.36;2.3999999999999986;5.300000000000001;3.5517241379310356;-0.6333333333333329;2.06666666666667;-0.2142857142857153;-3.2068965517241352;0.03333333333333499;-5.241379310344829;-1.7931034482758612;0.3793103448275872;7;8.766666666666666;-9.06666666666667;NA;-7.439999999999998;-0.56666666666667;-2.633333333333333;4.571428571428569;3.5;4.379310344827587;NA;NA;NA;0.551724137931032;3.482758620689655;8.714285714285715;1.8965517241379288;1.3076923076923066;3.481481481481481;-7.066666666666666;-4.166666666666664;0.13333333333333286;NA;-1.125;-5.185185185185187
1983;-6.896551724137932;-13.392857142857142;-8.703703703703702;-1.6400000000000006;-12.600000000000001;5.300000000000001;-8.448275862068964;-5.633333333333333;0.06666666666666998;-5.214285714285715;-8.206896551724135;-8.966666666666665;-2.241379310344829;-8.793103448275861;-5.620689655172413;-10;-7.233333333333334;-7.06666666666667;NA;-11.439999999999998;-14.56666666666667;-12.633333333333333;-16.42857142857143;-8.5;0.3793103448275872;NA;-7.375;0.03703703703703809;-9.448275862068968;-11.517241379310345;-1.2857142857142847;-7.103448275862071;-5.692307692307693;-6.518518518518519;-0.06666666666666643;-2.1666666666666643;-0.8666666666666671;NA;-7.125;-3.185185185185187
1984;11.103448275862068;1.6071428571428577;6.296296296296298;NA;3.3999999999999986;-3.6999999999999993;0.5517241379310356;-6.633333333333333;-8.93333333333333;-3.2142857142857153;7.793103448275865;10.033333333333335;-5.241379310344829;7.206896551724139;9.379310344827587;15;4.766666666666666;6.93333333333333;7.42307692307692;7.560000000000002;3.43333333333333;8.366666666666667;2.5714285714285694;-1.5;8.379310344827587;18.32;2.625;4.037037037037038;2.551724137931032;-0.5172413793103452;6.714285714285715;-4.103448275862071;3.3076923076923066;6.481481481481481;2.9333333333333336;1.8333333333333357;-2.866666666666667;2.3076923076923066;1.875;4.814814814814813
1985;-11.896551724137932;3.6071428571428577;-2.7037037037037024;-5.640000000000001;-2.6000000000000014;-1.6999999999999993;4.551724137931036;4.366666666666667;-1.93333333333333;-0.2142857142857153;-4.206896551724135;-0.966666666666665;-4.241379310344829;-9.793103448275861;-7.620689655172413;-6;1.7666666666666657;-2.06666666666667;-9.57692307692308;-6.439999999999998;-1.56666666666667;-3.633333333333333;-3.4285714285714306;7.5;-4.620689655172413;NA;NA;-9.962962962962962;-0.44827586206896797;-7.517241379310345;2.7142857142857153;-4.103448275862071;0.3076923076923066;8.481481481481481;-5.066666666666666;-10.166666666666664;-5.866666666666667;-0.6923076923076934;-3.125;-4.185185185185187
1986;1.1034482758620676;-7.392857142857142;-2.7037037037037024;-2.6400000000000006;4.399999999999999;5.300000000000001;-0.4482758620689644;-1.6333333333333329;3.06666666666667;-2.2142857142857153;-1.2068965517241352;-0.966666666666665;NA;0.2068965517241388;NA;NA;3.7666666666666657;-4.06666666666667;-10.57692307692308;-6.439999999999998;-15.56666666666667;-8.633333333333333;-10.42857142857143;-2.5;-3.620689655172413;NA;NA;-2.962962962962962;-0.44827586206896797;-4.517241379310345;2.7142857142857153;-0.10344827586207117;-2.6923076923076934;2.481481481481481;7.933333333333334;2.8333333333333357;6.133333333333333;NA;-7.125;-2.185185185185187
1987;-7.896551724137932;-6.392857142857142;5.296296296296298;5.359999999999999;5.399999999999999;-3.6999999999999993;0.5517241379310356;4.366666666666667;5.06666666666667;0.7857142857142847;8.793103448275865;5.033333333333335;2.758620689655171;5.206896551724139;-0.6206896551724128;-1;4.766666666666666;10.93333333333333;8.42307692307692;3.5600000000000023;6.43333333333333;7.366666666666667;9.57142857142857;9.5;NA;2.3200000000000003;0.625;-12.962962962962962;1.551724137931032;3.482758620689655;8.714285714285715;-0.10344827586207117;5.307692307692307;4.481481481481481;4.933333333333334;-4.166666666666664;2.133333333333333;NA;1.875;-0.1851851851851869
1988;NA;NA;NA;NA;-11.600000000000001;0.3000000000000007;-3.4482758620689644;-1.6333333333333329;2.06666666666667;-4.214285714285715;-8.206896551724135;-16.966666666666665;-4.241379310344829;-9.793103448275861;-7.620689655172413;-10;-15.233333333333334;-7.06666666666667;-5.57692307692308;-2.4399999999999977;3.43333333333333;-0.6333333333333329;1.5714285714285694;-8.5;-3.620689655172413;-13.68;-0.375;-4.962962962962962;-15.448275862068968;-3.517241379310345;-1.2857142857142847;-8.103448275862071;-7.692307692307693;3.481481481481481;-0.06666666666666643;-3.1666666666666643;-0.8666666666666671;-8.692307692307693;-3.125;NA
1989;-14.896551724137932;3.6071428571428577;2.2962962962962976;NA;-1.6000000000000014;-3.6999999999999993;1.5517241379310356;0.36666666666666714;0.06666666666666998;-1.2142857142857153;-5.206896551724135;-8.966666666666665;-3.241379310344829;-6.793103448275861;-7.620689655172413;-5;-3.2333333333333343;-4.06666666666667;-3.57692307692308;-7.439999999999998;0.43333333333333;-0.6333333333333329;-1.4285714285714306;-5.5;-8.620689655172413;-9.68;-5.375;NA;-3.448275862068968;7.482758620689655;-6.285714285714285;-5.103448275862071;4.307692307692307;2.481481481481481;-11.066666666666666;-16.166666666666664;-15.866666666666667;3.3076923076923066;1.875;-6.185185185185187
1990;-9.896551724137932;-7.392857142857142;-5.703703703703702;-3.6400000000000006;-6.600000000000001;4.300000000000001;-3.4482758620689644;0.36666666666666714;11.06666666666667;-2.2142857142857153;0.7931034482758648;-2.966666666666665;-1.2413793103448292;-0.7931034482758612;-2.620689655172413;-7;-12.233333333333334;-13.06666666666667;-10.57692307692308;1.5600000000000023;-3.56666666666667;-1.6333333333333329;-1.4285714285714306;-7.5;-5.620689655172413;-13.68;-6.375;-5.962962962962962;-0.44827586206896797;-0.5172413793103452;-7.285714285714285;-8.103448275862071;-3.6923076923076934;0.48148148148148096;-0.06666666666666643;-6.166666666666664;-1.8666666666666671;-5.692307692307693;-3.125;-6.185185185185187
1991;-8.896551724137932;-5.392857142857142;2.2962962962962976;-4.640000000000001;5.399999999999999;-4.699999999999999;0.5517241379310356;-2.633333333333333;-2.93333333333333;-2.2142857142857153;1.7931034482758648;4.033333333333335;5.758620689655171;3.206896551724139;1.3793103448275872;-3;2.7666666666666657;0.93333333333333;3.42307692307692;-6.439999999999998;2.43333333333333;2.366666666666667;-1.4285714285714306;-2.5;0.3793103448275872;-8.68;-10.375;-5.962962962962962;-4.448275862068968;-4.517241379310345;-5.285714285714285;NA;-5.692307692307693;-3.518518518518519;-3.0666666666666664;-0.1666666666666643;-2.866666666666667;-5.692307692307693;4.875;-5.185185185185187
1992;5.103448275862068;-2.3928571428571423;-0.7037037037037024;-7.640000000000001;-0.6000000000000014;7.300000000000001;1.5517241379310356;0.36666666666666714;1.06666666666667;-0.2142857142857153;-3.2068965517241352;3.033333333333335;0.7586206896551708;1.2068965517241388;-4.620689655172413;-2;0.7666666666666657;3.93333333333333;-0.5769230769230802;NA;2.43333333333333;7.366666666666667;3.5714285714285694;-7.5;-2.620689655172413;3.3200000000000003;7.625;11.037037037037038;6.551724137931032;5.482758620689655;2.7142857142857153;4.896551724137929;10.307692307692307;-0.518518518518519;2.9333333333333336;1.8333333333333357;-1.8666666666666671;6.307692307692307;-1.125;2.814814814814813
1993;10.103448275862068;-1.3928571428571423;-8.703703703703702;NA;-3.6000000000000014;-4.699999999999999;-2.4482758620689644;-0.6333333333333329;-3.93333333333333;-1.2142857142857153;-9.206896551724135;-1.966666666666665;-2.241379310344829;-3.793103448275861;0.3793103448275872;-9;-12.233333333333334;-13.06666666666667;-8.57692307692308;NA;-9.56666666666667;-3.633333333333333;-13.42857142857143;-0.5;-5.620689655172413;-0.6799999999999997;2.625;3.037037037037038;2.551724137931032;NA;-5.285714285714285;-5.103448275862071;3.3076923076923066;-13.518518518518519;12.933333333333334;6.833333333333336;5.133333333333333;-1.6923076923076934;-6.125;0.8148148148148131
1994;0.10344827586206762;0.6071428571428577;-2.7037037037037024;-4.640000000000001;-2.6000000000000014;2.3000000000000007;1.5517241379310356;3.366666666666667;-2.93333333333333;1.7857142857142847;2.7931034482758648;2.033333333333335;1.7586206896551708;0.2068965517241388;-2.620689655172413;-1;-12.233333333333334;1.93333333333333;NA;NA;-6.56666666666667;-5.633333333333333;-4.428571428571431;7.5;1.3793103448275872;3.3200000000000003;9.625;NA;3.551724137931032;-0.5172413793103452;1.7142857142857153;1.8965517241379288;1.3076923076923066;-8.518518518518519;10.933333333333334;5.833333333333336;10.133333333333333;-4.692307692307693;-8.125;-3.185185185185187
1995;-7.896551724137932;7.607142857142858;5.296296296296298;1.3599999999999994;4.399999999999999;-7.699999999999999;-8.448275862068964;0.36666666666666714;5.06666666666667;-7.214285714285715;-6.206896551724135;4.033333333333335;-4.241379310344829;1.2068965517241388;1.3793103448275872;2;-5.233333333333334;-3.06666666666667;3.42307692307692;NA;9.43333333333333;4.366666666666667;-6.428571428571431;-1.5;0.3793103448275872;0.3200000000000003;6.625;-2.962962962962962;-1.448275862068968;-5.517241379310345;-10.285714285714285;-3.103448275862071;-6.692307692307693;-11.518518518518519;3.9333333333333336;-2.1666666666666643;0.13333333333333286;-7.692307692307693;6.875;-1.185185185185187
